datasetName,MD,BVW_DUAL,CALI,DENS,DEPR,GAMM,LN_RHOV,NEUT,PHIT_D,RFC,RHOV,RUNSUM_DC,SONI,SSON,SSON_2,SWT_DUAL,SWT_DUAL_UNCL,TVD,VSH_GR
,FT,v/v,IN,G/C3,OHMM,GAPI,ampl,FRAC,v/v,ampl,g.m/cm3.s,ampl,US/F,US/F,US/F,v/v,v/v,FT,v/v
LQC_old,5047.5,-9999,-9999,-9999,-9999,79.55,-9999,-9999,-9999,-9999,-9999,-9999,155.2318,-9999,-9999,-9999,-9999,5047.5,-9999
LQC_old,5048,-9999,-9999,-9999,-9999,79.14,-9999,-9999,-9999,-9999,-9999,-9999,157.7554,-9999,-9999,-9999,-9999,5048,-9999
LQC_old,5048.5,-9999,-9999,-9999,-9999,75.52,-9999,-9999,-9999,-9999,-9999,-9999,158.6788,-9999,-9999,-9999,-9999,5048.5,-9999
LQC_old,5049,-9999,-9999,-9999,-9999,76.16,-9999,-9999,-9999,-9999,-9999,-9999,160.5399,-9999,-9999,-9999,-9999,5049,-9999
LQC_old,5049.5,-9999,-9999,-9999,-9999,82.15,-9999,-9999,-9999,-9999,-9999,-9999,160.159,-9999,-9999,-9999,-9999,5049.5,-9999
LQC_old,5050,-9999,-9999,-9999,-9999,88.01,-9999,-9999,-9999,-9999,-9999,-9999,161.4963,-9999,-9999,-9999,-9999,5050,-9999
LQC_old,5050.5,-9999,-9999,-9999,-9999,88.75,-9999,-9999,-9999,-9999,-9999,-9999,160.4809,-9999,-9999,-9999,-9999,5050.5,-9999
LQC_old,5051,-9999,-9999,-9999,-9999,87.79,-9999,-9999,-9999,-9999,-9999,-9999,161.8669,-9999,-9999,-9999,-9999,5051,-9999
LQC_old,5051.5,-9999,-9999,-9999,-9999,88.63,-9999,-9999,-9999,-9999,-9999,-9999,159.7707,-9999,-9999,-9999,-9999,5051.5,-9999
LQC_old,5052,-9999,-9999,-9999,-9999,91.12,-9999,-9999,-9999,-9999,-9999,-9999,159.6528,-9999,-9999,-9999,-9999,5052,-9999
LQC_old,5052.5,-9999,-9999,-9999,-9999,95.79,-9999,-9999,-9999,-9999,-9999,-9999,158.207,-9999,-9999,-9999,-9999,5052.5,-9999
LQC_old,5053,-9999,-9999,-9999,-9999,98.51,-9999,-9999,-9999,-9999,-9999,-9999,157.8283,-9999,-9999,-9999,-9999,5053,-9999
LQC_old,5053.5,-9999,-9999,-9999,-9999,100.38,-9999,-9999,-9999,-9999,-9999,-9999,155.9937,-9999,-9999,-9999,-9999,5053.5,-9999
LQC_old,5054,-9999,-9999,-9999,-9999,98.69,-9999,-9999,-9999,-9999,-9999,-9999,156.866,-9999,-9999,-9999,-9999,5054,-9999
LQC_old,5054.5,-9999,-9999,-9999,-9999,94.74,-9999,-9999,-9999,-9999,-9999,-9999,156.2998,-9999,-9999,-9999,-9999,5054.5,-9999
LQC_old,5055,-9999,-9999,-9999,-9999,90.07,-9999,-9999,-9999,-9999,-9999,-9999,156.991,-9999,-9999,-9999,-9999,5055,-9999
LQC_old,5055.5,-9999,-9999,-9999,-9999,86.33,-9999,-9999,-9999,-9999,-9999,-9999,156.3412,-9999,-9999,-9999,-9999,5055.5,-9999
LQC_old,5056,-9999,-9999,-9999,-9999,87.43,-9999,-9999,-9999,-9999,-9999,-9999,156.147,-9999,-9999,-9999,-9999,5056,-9999
LQC_old,5056.5,-9999,-9999,-9999,-9999,91.77,-9999,-9999,-9999,-9999,-9999,-9999,155.9292,-9999,-9999,-9999,-9999,5056.5,-9999
LQC_old,5057,-9999,-9999,-9999,-9999,94.81,-9999,-9999,-9999,-9999,-9999,-9999,155.6831,-9999,-9999,-9999,-9999,5057,-9999
LQC_old,5057.5,-9999,-9999,-9999,-9999,95.96,-9999,-9999,-9999,-9999,-9999,-9999,155.4383,-9999,-9999,-9999,-9999,5057.5,-9999
LQC_old,5058,-9999,-9999,-9999,-9999,96.88,-9999,-9999,-9999,-9999,-9999,-9999,155.6069,-9999,-9999,-9999,-9999,5058,-9999
LQC_old,5058.5,-9999,-9999,-9999,-9999,98.53,-9999,-9999,-9999,-9999,-9999,-9999,155.5957,-9999,-9999,-9999,-9999,5058.5,-9999
LQC_old,5059,-9999,-9999,-9999,-9999,101.03,-9999,-9999,-9999,-9999,-9999,-9999,155.8021,-9999,-9999,-9999,-9999,5059,-9999
LQC_old,5059.5,-9999,-9999,-9999,-9999,100.97,-9999,-9999,-9999,-9999,-9999,-9999,156.1677,-9999,-9999,-9999,-9999,5059.5,-9999
LQC_old,5060,-9999,-9999,-9999,-9999,100.39,-9999,-9999,-9999,-9999,-9999,-9999,156.3643,-9999,-9999,-9999,-9999,5060,-9999
LQC_old,5060.5,-9999,-9999,-9999,-9999,97.44,-9999,-9999,-9999,-9999,-9999,-9999,155.8098,-9999,-9999,-9999,-9999,5060.5,-9999
LQC_old,5061,-9999,-9999,-9999,-9999,96.61,-9999,-9999,-9999,-9999,-9999,-9999,156.3163,-9999,-9999,-9999,-9999,5061,-9999
LQC_old,5061.5,-9999,-9999,-9999,-9999,95.41,-9999,-9999,-9999,-9999,-9999,-9999,155.7216,-9999,-9999,-9999,-9999,5061.5,-9999
LQC_old,5062,-9999,-9999,-9999,-9999,93.61,-9999,-9999,-9999,-9999,-9999,-9999,156.2166,-9999,-9999,-9999,-9999,5062,-9999
LQC_old,5062.5,-9999,-9999,-9999,-9999,90.81,-9999,-9999,-9999,-9999,-9999,-9999,155.1242,-9999,-9999,-9999,-9999,5062.5,-9999
LQC_old,5063,-9999,-9999,-9999,-9999,89.84,-9999,-9999,-9999,-9999,-9999,-9999,154.8795,-9999,-9999,-9999,-9999,5063,-9999
LQC_old,5063.5,-9999,-9999,-9999,-9999,90.04,-9999,-9999,-9999,-9999,-9999,-9999,154.6588,-9999,-9999,-9999,-9999,5063.5,-9999
LQC_old,5064,-9999,-9999,-9999,-9999,92.56,-9999,-9999,-9999,-9999,-9999,-9999,154.1003,-9999,-9999,-9999,-9999,5064,-9999
LQC_old,5064.5,-9999,-9999,-9999,-9999,92.04,-9999,-9999,-9999,-9999,-9999,-9999,153.995,-9999,-9999,-9999,-9999,5064.5,-9999
LQC_old,5065,-9999,-9999,-9999,-9999,89.71,-9999,-9999,-9999,-9999,-9999,-9999,153.8822,-9999,-9999,-9999,-9999,5065,-9999
LQC_old,5065.5,-9999,-9999,-9999,-9999,86.88,-9999,-9999,-9999,-9999,-9999,-9999,153.9104,-9999,-9999,-9999,-9999,5065.5,-9999
LQC_old,5066,-9999,-9999,-9999,-9999,85.85,-9999,-9999,-9999,-9999,-9999,-9999,153.9741,-9999,-9999,-9999,-9999,5066,-9999
LQC_old,5066.5,-9999,-9999,-9999,-9999,88.09,-9999,-9999,-9999,-9999,-9999,-9999,153.6564,-9999,-9999,-9999,-9999,5066.5,-9999
LQC_old,5067,-9999,-9999,-9999,-9999,86.96,-9999,-9999,-9999,-9999,-9999,-9999,153.4078,-9999,-9999,-9999,-9999,5067,-9999
LQC_old,5067.5,-9999,-9999,-9999,-9999,88.78,-9999,-9999,-9999,-9999,-9999,-9999,154.1608,-9999,-9999,-9999,-9999,5067.5,-9999
LQC_old,5068,-9999,-9999,-9999,-9999,87.53,-9999,-9999,-9999,-9999,-9999,-9999,153.9547,-9999,-9999,-9999,-9999,5068,-9999
LQC_old,5068.5,-9999,-9999,-9999,-9999,86.92,-9999,-9999,-9999,-9999,-9999,-9999,154.3034,-9999,-9999,-9999,-9999,5068.5,-9999
LQC_old,5069,-9999,-9999,-9999,-9999,84.98,-9999,-9999,-9999,-9999,-9999,-9999,155.031,-9999,-9999,-9999,-9999,5069,-9999
LQC_old,5069.5,-9999,-9999,-9999,-9999,85.31,-9999,-9999,-9999,-9999,-9999,-9999,156.0328,-9999,-9999,-9999,-9999,5069.5,-9999
LQC_old,5070,-9999,-9999,-9999,-9999,87.23,-9999,-9999,-9999,-9999,-9999,-9999,157.0083,-9999,-9999,-9999,-9999,5070,-9999
LQC_old,5070.5,-9999,-9999,-9999,-9999,88.65,-9999,-9999,-9999,-9999,-9999,-9999,157.146,-9999,-9999,-9999,-9999,5070.5,-9999
LQC_old,5071,-9999,-9999,-9999,-9999,91.27,-9999,-9999,-9999,-9999,-9999,-9999,157.9104,-9999,-9999,-9999,-9999,5071,-9999
LQC_old,5071.5,-9999,-9999,-9999,-9999,91.68,-9999,-9999,-9999,-9999,-9999,-9999,157.683,-9999,-9999,-9999,-9999,5071.5,-9999
LQC_old,5072,-9999,-9999,-9999,-9999,93.03,-9999,-9999,-9999,-9999,-9999,-9999,156.8659,-9999,-9999,-9999,-9999,5072,-9999
LQC_old,5072.5,-9999,-9999,-9999,-9999,91.11,-9999,-9999,-9999,-9999,-9999,-9999,155.139,-9999,-9999,-9999,-9999,5072.5,-9999
LQC_old,5073,-9999,-9999,-9999,-9999,89.39,-9999,-9999,-9999,-9999,-9999,-9999,153.3073,-9999,-9999,-9999,-9999,5073,-9999
LQC_old,5073.5,-9999,-9999,-9999,-9999,86.25,-9999,-9999,-9999,-9999,-9999,-9999,152.4278,-9999,-9999,-9999,-9999,5073.5,-9999
LQC_old,5074,-9999,-9999,-9999,-9999,84.73,-9999,-9999,-9999,-9999,-9999,-9999,151.4118,-9999,-9999,-9999,-9999,5074,-9999
LQC_old,5074.5,-9999,-9999,-9999,-9999,86.67,-9999,-9999,-9999,-9999,-9999,-9999,151.457,-9999,-9999,-9999,-9999,5074.5,-9999
LQC_old,5075,-9999,-9999,-9999,-9999,91.33,-9999,-9999,-9999,-9999,-9999,-9999,151.4613,-9999,-9999,-9999,-9999,5075,-9999
LQC_old,5075.5,-9999,-9999,-9999,-9999,93.56,-9999,-9999,-9999,-9999,-9999,-9999,164.127,-9999,-9999,-9999,-9999,5075.5,-9999
LQC_old,5076,-9999,-9999,-9999,-9999,91.61,-9999,-9999,-9999,-9999,-9999,-9999,154.6273,-9999,-9999,-9999,-9999,5076,-9999
LQC_old,5076.5,-9999,-9999,-9999,-9999,87.35,-9999,-9999,-9999,-9999,-9999,-9999,154.7826,-9999,-9999,-9999,-9999,5076.5,-9999
LQC_old,5077,-9999,-9999,-9999,-9999,85.59,-9999,-9999,-9999,-9999,-9999,-9999,154.8261,-9999,-9999,-9999,-9999,5077,-9999
LQC_old,5077.5,-9999,-9999,-9999,-9999,87.3,-9999,-9999,-9999,-9999,-9999,-9999,154.8696,-9999,-9999,-9999,-9999,5077.5,-9999
LQC_old,5078,-9999,-9999,-9999,-9999,88.52,-9999,-9999,-9999,-9999,-9999,-9999,154.9131,-9999,-9999,-9999,-9999,5078,-9999
LQC_old,5078.5,-9999,-9999,-9999,-9999,88.35,-9999,-9999,-9999,-9999,-9999,-9999,154.9565,-9999,-9999,-9999,-9999,5078.5,-9999
LQC_old,5079,-9999,-9999,-9999,-9999,87.86,-9999,-9999,-9999,-9999,-9999,-9999,155,-9999,-9999,-9999,-9999,5079,-9999
LQC_old,5079.5,-9999,-9999,-9999,-9999,91.32,-9999,-9999,-9999,-9999,-9999,-9999,155.0435,-9999,-9999,-9999,-9999,5079.5,-9999
LQC_old,5080,-9999,-9999,-9999,-9999,97.82,-9999,-9999,-9999,-9999,-9999,-9999,155.087,-9999,-9999,-9999,-9999,5080,-9999
LQC_old,5080.5,-9999,-9999,-9999,-9999,108.08,-9999,-9999,-9999,-9999,-9999,-9999,155.1304,-9999,-9999,-9999,-9999,5080.5,-9999
LQC_old,5081,-9999,-9999,-9999,-9999,113.06,-9999,-9999,-9999,-9999,-9999,-9999,155.1739,-9999,-9999,-9999,-9999,5081,-9999
LQC_old,5081.5,-9999,-9999,-9999,-9999,118.1,-9999,-9999,-9999,-9999,-9999,-9999,155.2174,-9999,-9999,-9999,-9999,5081.5,-9999
LQC_old,5082,-9999,-9999,-9999,-9999,117.09,-9999,-9999,-9999,-9999,-9999,-9999,155.2609,-9999,-9999,-9999,-9999,5082,-9999
LQC_old,5082.5,-9999,-9999,-9999,-9999,116.22,-9999,-9999,-9999,-9999,-9999,-9999,155.3044,-9999,-9999,-9999,-9999,5082.5,-9999
LQC_old,5083,-9999,-9999,-9999,-9999,112.74,-9999,-9999,-9999,-9999,-9999,-9999,155.3478,-9999,-9999,-9999,-9999,5083,-9999
LQC_old,5083.5,-9999,-9999,-9999,-9999,113.86,-9999,-9999,-9999,-9999,-9999,-9999,155.3913,-9999,-9999,-9999,-9999,5083.5,-9999
LQC_old,5084,-9999,-9999,-9999,-9999,116.63,-9999,-9999,-9999,-9999,-9999,-9999,155.4348,-9999,-9999,-9999,-9999,5084,-9999
LQC_old,5084.5,-9999,-9999,-9999,-9999,120.13,-9999,-9999,-9999,-9999,-9999,-9999,155.4783,-9999,-9999,-9999,-9999,5084.5,-9999
LQC_old,5085,-9999,-9999,-9999,-9999,121.14,-9999,-9999,-9999,-9999,-9999,-9999,155.5217,-9999,-9999,-9999,-9999,5085,-9999
LQC_old,5085.5,-9999,-9999,-9999,-9999,119.95,-9999,-9999,-9999,-9999,-9999,-9999,155.5652,-9999,-9999,-9999,-9999,5085.5,-9999
LQC_old,5086,-9999,-9999,-9999,-9999,120.93,-9999,-9999,-9999,-9999,-9999,-9999,155.6087,-9999,-9999,-9999,-9999,5086,-9999
LQC_old,5086.5,-9999,-9999,-9999,-9999,113.09,-9999,-9999,-9999,-9999,-9999,-9999,155.6522,-9999,-9999,-9999,-9999,5086.5,-9999
LQC_old,5087,-9999,-9999,-9999,-9999,110.09,-9999,-9999,-9999,-9999,-9999,-9999,157.3018,-9999,-9999,-9999,-9999,5087,-9999
LQC_old,5087.5,-9999,-9999,-9999,-9999,105.99,-9999,-9999,-9999,-9999,-9999,-9999,157.8954,-9999,-9999,-9999,-9999,5087.5,-9999
LQC_old,5088,-9999,-9999,-9999,-9999,107.94,-9999,-9999,-9999,-9999,-9999,-9999,158.7559,-9999,-9999,-9999,-9999,5088,-9999
LQC_old,5088.5,-9999,-9999,-9999,-9999,104.36,-9999,-9999,-9999,-9999,-9999,-9999,158.494,-9999,-9999,-9999,-9999,5088.5,-9999
LQC_old,5089,-9999,-9999,-9999,-9999,102.12,-9999,-9999,-9999,-9999,-9999,-9999,159.3652,-9999,-9999,-9999,-9999,5089,-9999
LQC_old,5089.5,-9999,-9999,-9999,-9999,100.19,-9999,-9999,-9999,-9999,-9999,-9999,160.0261,-9999,-9999,-9999,-9999,5089.5,-9999
LQC_old,5090,-9999,-9999,-9999,-9999,101.71,-9999,-9999,-9999,-9999,-9999,-9999,160.6406,-9999,-9999,-9999,-9999,5090,-9999
LQC_old,5090.5,-9999,-9999,-9999,-9999,105.48,-9999,-9999,-9999,-9999,-9999,-9999,160.4694,-9999,-9999,-9999,-9999,5090.5,-9999
LQC_old,5091,-9999,-9999,-9999,-9999,113.45,-9999,-9999,-9999,-9999,-9999,-9999,161.4856,-9999,-9999,-9999,-9999,5091,-9999
LQC_old,5091.5,-9999,-9999,-9999,-9999,121,-9999,-9999,-9999,-9999,-9999,-9999,160.5449,-9999,-9999,-9999,-9999,5091.5,-9999
LQC_old,5092,-9999,-9999,-9999,-9999,124.84,-9999,-9999,-9999,-9999,-9999,-9999,160.1124,-9999,-9999,-9999,-9999,5092,-9999
LQC_old,5092.5,-9999,-9999,-9999,-9999,129.98,-9999,-9999,-9999,-9999,-9999,-9999,158.5067,-9999,-9999,-9999,-9999,5092.5,-9999
LQC_old,5093,-9999,-9999,-9999,-9999,132.53,-9999,-9999,-9999,-9999,-9999,-9999,157.5603,-9999,-9999,-9999,-9999,5093,-9999
LQC_old,5093.5,-9999,-9999,-9999,-9999,130.55,-9999,-9999,-9999,-9999,-9999,-9999,156.6713,-9999,-9999,-9999,-9999,5093.5,-9999
LQC_old,5094,-9999,-9999,-9999,-9999,125.78,-9999,-9999,-9999,-9999,-9999,-9999,155.5654,-9999,-9999,-9999,-9999,5094,-9999
LQC_old,5094.5,-9999,-9999,-9999,-9999,118.48,-9999,-9999,-9999,-9999,-9999,-9999,154.647,-9999,-9999,-9999,-9999,5094.5,-9999
LQC_old,5095,-9999,-9999,-9999,-9999,116.39,-9999,-9999,-9999,-9999,-9999,-9999,154.2362,-9999,-9999,-9999,-9999,5095,-9999
LQC_old,5095.5,-9999,-9999,-9999,-9999,115.8,-9999,-9999,-9999,-9999,-9999,-9999,154.0661,-9999,-9999,-9999,-9999,5095.5,-9999
LQC_old,5096,-9999,-9999,-9999,-9999,116.12,-9999,-9999,-9999,-9999,-9999,-9999,154.9473,-9999,-9999,-9999,-9999,5096,-9999
LQC_old,5096.5,-9999,-9999,-9999,-9999,117.24,-9999,-9999,-9999,-9999,-9999,-9999,154.4168,-9999,-9999,-9999,-9999,5096.5,-9999
LQC_old,5097,-9999,-9999,-9999,-9999,115.91,-9999,-9999,-9999,-9999,-9999,-9999,154.2733,-9999,-9999,-9999,-9999,5097,-9999
LQC_old,5097.5,-9999,-9999,-9999,-9999,113.99,-9999,-9999,-9999,-9999,-9999,-9999,153.9403,-9999,-9999,-9999,-9999,5097.5,-9999
LQC_old,5098,-9999,-9999,-9999,-9999,119.48,-9999,-9999,-9999,-9999,-9999,-9999,153.6515,-9999,-9999,-9999,-9999,5098,-9999
LQC_old,5098.5,-9999,-9999,-9999,-9999,122.22,-9999,-9999,-9999,-9999,-9999,-9999,153.1533,-9999,-9999,-9999,-9999,5098.5,-9999
LQC_old,5099,-9999,-9999,-9999,-9999,126.33,-9999,-9999,-9999,-9999,-9999,-9999,153.0017,-9999,-9999,-9999,-9999,5099,-9999
LQC_old,5099.5,-9999,-9999,-9999,-9999,118.27,-9999,-9999,-9999,-9999,-9999,-9999,152.8427,-9999,-9999,-9999,-9999,5099.5,-9999
LQC_old,5100,-9999,-9999,-9999,-9999,110.14,-9999,-9999,-9999,-9999,-9999,-9999,153.9564,-9999,-9999,-9999,-9999,5100,-9999
LQC_old,5100.5,-9999,-9999,-9999,-9999,104.13,-9999,-9999,-9999,-9999,-9999,-9999,155.358,-9999,-9999,-9999,-9999,5100.5,-9999
LQC_old,5101,-9999,-9999,-9999,-9999,104.3,-9999,-9999,-9999,-9999,-9999,-9999,156.0882,-9999,-9999,-9999,-9999,5101,-9999
LQC_old,5101.5,-9999,-9999,-9999,-9999,108,-9999,-9999,-9999,-9999,-9999,-9999,156.2139,-9999,-9999,-9999,-9999,5101.5,-9999
LQC_old,5102,-9999,-9999,-9999,-9999,108.5,-9999,-9999,-9999,-9999,-9999,-9999,155.178,-9999,-9999,-9999,-9999,5102,-9999
LQC_old,5102.5,-9999,-9999,-9999,-9999,104.02,-9999,-9999,-9999,-9999,-9999,-9999,153.9288,-9999,-9999,-9999,-9999,5102.5,-9999
LQC_old,5103,-9999,-9999,-9999,-9999,99.58,-9999,-9999,-9999,-9999,-9999,-9999,151.8918,-9999,-9999,-9999,-9999,5103,-9999
LQC_old,5103.5,-9999,-9999,-9999,-9999,98.88,-9999,-9999,-9999,-9999,-9999,-9999,150.6732,-9999,-9999,-9999,-9999,5103.5,-9999
LQC_old,5104,-9999,-9999,-9999,-9999,102.51,-9999,-9999,-9999,-9999,-9999,-9999,149.6348,-9999,-9999,-9999,-9999,5104,-9999
LQC_old,5104.5,-9999,-9999,-9999,-9999,107.08,-9999,-9999,-9999,-9999,-9999,-9999,149.4699,-9999,-9999,-9999,-9999,5104.5,-9999
LQC_old,5105,-9999,-9999,-9999,-9999,107.33,-9999,-9999,-9999,-9999,-9999,-9999,150.232,-9999,-9999,-9999,-9999,5105,-9999
LQC_old,5105.5,-9999,-9999,-9999,-9999,100.51,-9999,-9999,-9999,-9999,-9999,-9999,152.3622,-9999,-9999,-9999,-9999,5105.5,-9999
LQC_old,5106,-9999,-9999,-9999,-9999,96.79,-9999,-9999,-9999,-9999,-9999,-9999,154.2987,-9999,-9999,-9999,-9999,5106,-9999
LQC_old,5106.5,-9999,-9999,-9999,-9999,90.23,-9999,-9999,-9999,-9999,-9999,-9999,155.1151,-9999,-9999,-9999,-9999,5106.5,-9999
LQC_old,5107,-9999,-9999,-9999,-9999,92.07,-9999,-9999,-9999,-9999,-9999,-9999,155.358,-9999,-9999,-9999,-9999,5107,-9999
LQC_old,5107.5,-9999,-9999,-9999,-9999,90.49,-9999,-9999,-9999,-9999,-9999,-9999,155.8325,-9999,-9999,-9999,-9999,5107.5,-9999
LQC_old,5108,-9999,-9999,-9999,-9999,96.37,-9999,-9999,-9999,-9999,-9999,-9999,156.0298,-9999,-9999,-9999,-9999,5108,-9999
LQC_old,5108.5,-9999,-9999,-9999,-9999,97.31,-9999,-9999,-9999,-9999,-9999,-9999,155.9036,-9999,-9999,-9999,-9999,5108.5,-9999
LQC_old,5109,-9999,-9999,-9999,-9999,95.18,-9999,-9999,-9999,-9999,-9999,-9999,155.4701,-9999,-9999,-9999,-9999,5109,-9999
LQC_old,5109.5,-9999,-9999,-9999,-9999,91.68,-9999,-9999,-9999,-9999,-9999,-9999,155.6507,-9999,-9999,-9999,-9999,5109.5,-9999
LQC_old,5110,-9999,-9999,-9999,-9999,88.41,-9999,-9999,-9999,-9999,-9999,-9999,156.1548,-9999,-9999,-9999,-9999,5110,-9999
LQC_old,5110.5,-9999,-9999,-9999,-9999,87.32,-9999,-9999,-9999,-9999,-9999,-9999,156.3903,-9999,-9999,-9999,-9999,5110.5,-9999
LQC_old,5111,-9999,-9999,-9999,-9999,86.43,-9999,-9999,-9999,-9999,-9999,-9999,156.4502,-9999,-9999,-9999,-9999,5111,-9999
LQC_old,5111.5,-9999,-9999,-9999,-9999,86.54,-9999,-9999,-9999,-9999,-9999,-9999,157.1701,-9999,-9999,-9999,-9999,5111.5,-9999
LQC_old,5112,-9999,-9999,-9999,-9999,88.24,-9999,-9999,-9999,-9999,-9999,-9999,157.0487,-9999,-9999,-9999,-9999,5112,-9999
LQC_old,5112.5,-9999,-9999,-9999,-9999,93.85,-9999,-9999,-9999,-9999,-9999,-9999,157.1738,-9999,-9999,-9999,-9999,5112.5,-9999
LQC_old,5113,-9999,-9999,-9999,-9999,102.59,-9999,-9999,-9999,-9999,-9999,-9999,156.5025,-9999,-9999,-9999,-9999,5113,-9999
LQC_old,5113.5,-9999,-9999,-9999,-9999,106.48,-9999,-9999,-9999,-9999,-9999,-9999,155.8501,-9999,-9999,-9999,-9999,5113.5,-9999
LQC_old,5114,-9999,-9999,-9999,-9999,105.67,-9999,-9999,-9999,-9999,-9999,-9999,154.6731,-9999,-9999,-9999,-9999,5114,-9999
LQC_old,5114.5,-9999,-9999,-9999,-9999,98.2,-9999,-9999,-9999,-9999,-9999,-9999,153.8082,-9999,-9999,-9999,-9999,5114.5,-9999
LQC_old,5115,-9999,-9999,-9999,-9999,95.58,-9999,-9999,-9999,-9999,-9999,-9999,152.8264,-9999,-9999,-9999,-9999,5115,-9999
LQC_old,5115.5,-9999,-9999,-9999,-9999,92.12,-9999,-9999,-9999,-9999,-9999,-9999,152.8038,-9999,-9999,-9999,-9999,5115.5,-9999
LQC_old,5116,-9999,-9999,-9999,-9999,92.97,-9999,-9999,-9999,-9999,-9999,-9999,153.317,-9999,-9999,-9999,-9999,5116,-9999
LQC_old,5116.5,-9999,-9999,-9999,-9999,94.57,-9999,-9999,-9999,-9999,-9999,-9999,154.2491,-9999,-9999,-9999,-9999,5116.5,-9999
LQC_old,5117,-9999,-9999,-9999,-9999,93.28,-9999,-9999,-9999,-9999,-9999,-9999,155.037,-9999,-9999,-9999,-9999,5117,-9999
LQC_old,5117.5,-9999,-9999,-9999,-9999,96.23,-9999,-9999,-9999,-9999,-9999,-9999,156.5042,-9999,-9999,-9999,-9999,5117.5,-9999
LQC_old,5118,-9999,-9999,-9999,-9999,97.43,-9999,-9999,-9999,-9999,-9999,-9999,156.804,-9999,-9999,-9999,-9999,5118,-9999
LQC_old,5118.5,-9999,-9999,-9999,-9999,100.23,-9999,-9999,-9999,-9999,-9999,-9999,157.8705,-9999,-9999,-9999,-9999,5118.5,-9999
LQC_old,5119,-9999,-9999,-9999,-9999,98.71,-9999,-9999,-9999,-9999,-9999,-9999,158.9725,-9999,-9999,-9999,-9999,5119,-9999
LQC_old,5119.5,-9999,-9999,-9999,-9999,95.38,-9999,-9999,-9999,-9999,-9999,-9999,158.7119,-9999,-9999,-9999,-9999,5119.5,-9999
LQC_old,5120,-9999,-9999,-9999,-9999,94.3,-9999,-9999,-9999,-9999,-9999,-9999,159.2355,-9999,-9999,-9999,-9999,5120,-9999
LQC_old,5120.5,-9999,-9999,-9999,-9999,93.38,-9999,-9999,-9999,-9999,-9999,-9999,158.5988,-9999,-9999,-9999,-9999,5120.5,-9999
LQC_old,5121,-9999,-9999,-9999,-9999,92.46,-9999,-9999,-9999,-9999,-9999,-9999,159.5179,-9999,-9999,-9999,-9999,5121,-9999
LQC_old,5121.5,-9999,-9999,-9999,-9999,94.08,-9999,-9999,-9999,-9999,-9999,-9999,159.166,-9999,-9999,-9999,-9999,5121.5,-9999
LQC_old,5122,-9999,-9999,-9999,-9999,94.4,-9999,-9999,-9999,-9999,-9999,-9999,158.1446,-9999,-9999,-9999,-9999,5122,-9999
LQC_old,5122.5,-9999,-9999,-9999,-9999,94.43,-9999,-9999,-9999,-9999,-9999,-9999,157.1574,-9999,-9999,-9999,-9999,5122.5,-9999
LQC_old,5123,-9999,-9999,-9999,-9999,99.25,-9999,-9999,-9999,-9999,-9999,-9999,156.1952,-9999,-9999,-9999,-9999,5123,-9999
LQC_old,5123.5,-9999,-9999,-9999,-9999,99.25,-9999,-9999,-9999,-9999,-9999,-9999,154.3115,-9999,-9999,-9999,-9999,5123.5,-9999
LQC_old,5124,-9999,-9999,-9999,-9999,101.45,-9999,-9999,-9999,-9999,-9999,-9999,153.5031,-9999,-9999,-9999,-9999,5124,-9999
LQC_old,5124.5,-9999,-9999,-9999,-9999,98.46,-9999,-9999,-9999,-9999,-9999,-9999,153.8932,-9999,-9999,-9999,-9999,5124.5,-9999
LQC_old,5125,-9999,-9999,-9999,-9999,101.74,-9999,-9999,-9999,-9999,-9999,-9999,154.2987,-9999,-9999,-9999,-9999,5125,-9999
LQC_old,5125.5,-9999,-9999,-9999,-9999,102.46,-9999,-9999,-9999,-9999,-9999,-9999,154.8041,-9999,-9999,-9999,-9999,5125.5,-9999
LQC_old,5126,-9999,-9999,-9999,-9999,101.63,-9999,-9999,-9999,-9999,-9999,-9999,155.9176,-9999,-9999,-9999,-9999,5126,-9999
LQC_old,5126.5,-9999,-9999,-9999,-9999,99.64,-9999,-9999,-9999,-9999,-9999,-9999,154.9106,-9999,-9999,-9999,-9999,5126.5,-9999
LQC_old,5127,-9999,-9999,-9999,-9999,95.94,-9999,-9999,-9999,-9999,-9999,-9999,155.995,-9999,-9999,-9999,-9999,5127,-9999
LQC_old,5127.5,-9999,-9999,-9999,-9999,95.21,-9999,-9999,-9999,-9999,-9999,-9999,156.466,-9999,-9999,-9999,-9999,5127.5,-9999
LQC_old,5128,-9999,-9999,-9999,-9999,94.66,-9999,-9999,-9999,-9999,-9999,-9999,155.7149,-9999,-9999,-9999,-9999,5128,-9999
LQC_old,5128.5,-9999,-9999,-9999,-9999,95.3,-9999,-9999,-9999,-9999,-9999,-9999,155.7149,-9999,-9999,-9999,-9999,5128.5,-9999
LQC_old,5129,-9999,-9999,-9999,-9999,94.53,-9999,-9999,-9999,-9999,-9999,-9999,155.9351,-9999,-9999,-9999,-9999,5129,-9999
LQC_old,5129.5,-9999,-9999,-9999,-9999,90.67,-9999,-9999,-9999,-9999,-9999,-9999,156.6485,-9999,-9999,-9999,-9999,5129.5,-9999
LQC_old,5130,-9999,-9999,-9999,-9999,87.13,-9999,-9999,-9999,-9999,-9999,-9999,156.7688,-9999,-9999,-9999,-9999,5130,-9999
