$Csv,:,,02_97_DD_1X,Lam,Son,JOC,,,

Depth,DTCO3,DTSH5,ECGR,HAZI,HCAL,HDEVI,RHOZ,RLA1,RLA2,RLA3,RLA4,RLA5,RT_HRLT,RXOZ,TNPH
M,us/ft,.,GAPI,.,in,.,g/cm3,ohm.m,ohm.m,ohm.m,ohm.m,ohm.m,ohm.m,ohm.m,v/v
1811.8836,89.0637,179.1987,113.6261,51.0128,13.1418,3.4757,2.3818,1.8524,3.1187,2.8368,2.8712,2.7757,2.7699,1.6437,0.2317
1812.036,88.5077,180.0519,111.2648,51.0372,13.0342,3.4852,2.3865,1.827,2.8407,2.6483,2.675,2.583,2.6177,1.9494,0.2476
1812.1884,88.4721,180.7892,109.7782,51.0615,13.0303,3.4946,2.3971,1.8229,2.8274,2.6698,2.7244,2.6236,2.6538,2.2869,0.2664
1812.3408,88.4171,181.487,116.6617,51.0857,13.0093,3.504,2.4151,1.8623,2.9214,2.7368,2.7925,2.714,2.7398,2.6196,0.2629
1812.4932,88.4341,182.032,123.8016,51.1098,13.1485,3.5135,2.4354,1.8021,2.7748,2.6243,2.6573,2.5886,2.6004,2.6453,0.2872
1812.6456,88.1039,182.1713,131.299,51.1337,13.2436,3.5229,2.4347,1.8291,2.8443,2.6604,2.6861,2.6284,2.6232,2.6588,0.2978
1812.798,87.9378,182.1713,131.9021,51.1575,13.241,3.5323,2.4236,1.7968,2.8316,2.6744,2.6984,2.6407,2.6176,2.6001,0.2969
1812.9504,88.2766,182.3877,132.801,51.1811,13.1943,3.5418,2.4253,1.8095,2.9028,2.691,2.6976,2.6314,2.5239,2.5749,0.2548
1813.1028,88.9503,179.7721,130.4256,51.2047,13.1267,3.5512,2.4302,1.8343,3.1533,2.9231,2.9179,2.8342,2.6919,2.5718,0.2463
1813.2552,87.5118,175.5011,128.8756,51.2281,13.1477,3.5607,2.4421,1.9117,3.276,2.9775,2.9513,2.8514,2.6783,2.7226,0.2532
1813.4076,86.906,179.1143,122.3704,51.2514,13.092,3.5701,2.4359,1.9414,3.1555,2.9314,2.9019,2.8001,2.7369,2.7649,0.2687
1813.56,86.7473,173.5459,116.3991,51.2745,13.1037,3.5795,2.4202,2.0611,3.3189,2.8924,2.8712,2.7669,2.8004,2.7883,0.2586
1813.7124,86.7406,173.4491,111.5423,51.2976,13.1587,3.589,2.3908,2.1041,3.4958,3.0023,2.9844,2.935,3.0294,2.7418,0.2522
1813.8648,86.7835,171.8298,107.8864,51.3205,13.1132,3.5984,2.3843,2.1775,3.9637,3.44,3.4649,3.4499,3.4957,2.7869,0.2428
1814.0172,84.1766,168.5276,110.2391,51.3433,13.0327,3.6079,2.3912,2.1448,4.1478,3.6147,3.6561,3.6537,3.6831,3.1043,0.2448
1814.1696,84.1766,167.2578,109.2349,51.3659,12.9108,3.6173,2.4134,2.1302,3.9585,3.522,3.5837,3.5819,3.6014,3.3662,0.217
1814.322,84.1045,166.446,115.5777,51.3885,12.8808,3.6267,2.4271,2.1271,3.7569,3.4881,3.5617,3.5465,3.559,3.5592,0.1917
1814.4744,84.4815,166.446,115.9261,51.411,12.9205,3.6362,2.4465,2.0553,3.5272,3.3901,3.4822,3.478,3.4625,3.5371,0.1836
1814.6268,84.9754,167.3862,118.0391,51.4333,12.9422,3.6456,2.4537,2.03,3.3612,3.2939,3.378,3.3803,3.3554,3.6541,0.1915
1814.7792,88.1197,169.5345,112.2448,51.4555,12.8729,3.6551,2.4425,2.0905,3.3671,3.1924,3.2759,3.2381,3.2486,3.4742,0.2025
1814.9316,87.8761,169.3881,109.8958,51.4776,12.9092,3.6645,2.4137,2.1126,3.354,3.1011,3.1541,3.1463,3.1405,3.2941,0.2224
1815.084,89.0866,171.4435,111.0768,51.4996,12.9419,3.674,2.393,2.0267,3.1992,2.9451,3.0171,2.9999,2.9809,3.0778,0.2346
1815.2364,89.7384,178.9541,118.3153,51.5215,13.0224,3.6834,2.3832,1.9447,2.9486,2.6943,2.7332,2.6623,2.6402,2.9767,0.2442
1815.3888,91.2745,178.9541,121.5772,51.5432,13.0717,3.6929,2.4028,1.9233,2.8017,2.6051,2.6122,2.5606,2.4993,2.7139,0.2395
1815.5412,92.6354,186.4688,122.9061,51.5649,13.0405,3.7023,2.4273,1.8766,2.658,2.4668,2.4765,2.3968,2.3438,2.564,0.2401
1815.6936,93.0708,188.4819,122.9105,51.5864,12.9997,3.7117,2.4384,1.8279,2.4719,2.3702,2.388,2.3048,2.2884,2.4567,0.2468
1815.846,94.0308,190.2014,125.3239,51.6079,12.9844,3.7212,2.433,1.7984,2.3318,2.2888,2.2973,2.2019,2.1614,2.2689,0.2677
1815.9984,94.0308,194.7134,128.3571,51.6292,12.8612,3.7306,2.4237,1.8306,2.3813,2.2911,2.296,2.1997,2.0789,2.2131,0.2827
1816.1508,93.8254,197.009,130.8091,51.6504,12.8357,3.7401,2.4313,1.8811,2.4339,2.2908,2.2897,2.2079,1.9804,2.2192,0.2972
1816.3032,93.1857,198.142,134.2675,51.6715,12.8924,3.7495,2.4332,1.9222,2.5392,2.408,2.4176,2.3347,2.206,2.3812,0.2945
1816.4556,93.0947,198.1469,136.3835,51.6925,12.9074,3.759,2.434,1.9437,2.5065,2.3526,2.3604,2.2734,2.0489,2.4599,0.2927
1816.608,92.4533,197.1671,136.1084,51.7134,13.0071,3.7684,2.4215,1.9351,2.5027,2.3111,2.3232,2.2349,2.0042,2.4301,0.2854
1816.7604,92.5929,196.793,137.1881,51.7342,13.1168,3.7779,2.4131,1.8792,2.4951,2.3228,2.3633,2.2762,2.2492,2.3904,0.2992
1816.9128,91.6427,195.6283,134.726,51.7549,13.1429,3.7873,2.408,1.9081,2.5783,2.4543,2.4951,2.4229,2.3827,2.3208,0.3251
1817.0652,90.464,194.3639,130.432,51.7755,13.2033,3.7968,2.4149,1.9096,2.7098,2.5112,2.5578,2.4676,2.3818,2.4001,0.322
1817.2176,90.464,192.5319,128.0067,51.796,13.2034,3.8062,2.426,1.9161,2.8093,2.5883,2.637,2.5641,2.4527,2.5156,0.2962
1817.37,90.0464,186.3686,128.5628,51.8164,13.1571,3.8157,2.4344,1.9589,3.0133,2.6762,2.7232,2.6399,2.4085,2.6974,0.2801
1817.5224,90.2087,185.7165,126.6307,51.8366,13.1322,3.8252,2.44,2.0823,3.3876,2.8652,2.8703,2.7865,2.3536,2.9975,0.2677
1817.6748,89.8641,185.7165,123.2484,51.8568,13.1508,3.8346,2.4273,2.0683,3.4419,2.8655,2.8424,2.7916,2.3241,2.9284,0.2527
1817.8272,89.8641,182.6125,121.362,51.8769,13.2052,3.8441,2.4052,2.0353,3.1174,2.5776,2.5475,2.4912,1.9673,2.6071,0.2475
1817.9796,90.2523,181.8319,125.7931,51.8969,13.2787,3.8535,2.3859,2.0269,3.06,2.5019,2.4707,2.4242,1.8301,2.2803,0.2552
1818.132,89.7574,180.4718,129.6895,51.9168,13.2788,3.863,2.3886,2.0216,3.2638,2.6014,2.5678,2.5044,1.9274,2.3456,0.2726
1818.2844,91.0293,180.244,134.0848,51.9366,13.2837,3.8724,2.3961,2.0058,3.3279,2.7064,2.6727,2.6281,2.1468,2.5252,0.2824
1818.4368,90.1102,180.0373,133.294,51.9563,13.2644,3.8819,2.3867,1.9984,3.328,2.769,2.7511,2.7043,2.3241,2.6792,0.277
1818.5892,89.8781,180.174,134.0725,51.9759,13.2708,3.8913,2.3762,1.8697,2.902,2.5064,2.4942,2.4337,2.1348,2.244,0.2803
1818.7416,88.676,179.8551,123.6924,51.9954,13.1931,3.9008,2.3723,1.8807,2.9343,2.5163,2.5232,2.4651,2.1547,2.2847,0.2828
1818.894,88.5994,178.6001,117.2592,52.0148,13.3505,3.9103,2.3765,2.0058,3.5736,2.969,2.9675,2.9428,2.6276,2.363,0.2842
1819.0464,87.2872,177.2852,108.3353,52.0341,13.4357,3.9197,2.3733,2.0571,3.9429,3.1753,3.1391,3.0804,2.6281,2.9008,0.2664
1819.1988,87.1103,177.3856,108.8993,52.0533,13.4649,3.9292,2.376,2.0734,4.4059,3.3723,3.2999,3.2072,2.6362,3.0053,0.246
1819.3512,88.3577,177.0983,111.6412,52.0725,13.5283,3.9386,2.3816,2.0946,4.6839,3.3315,3.2192,3.0953,2.4393,3.1048,0.2153
1819.5036,87.9959,179.4249,114.4134,52.0915,13.5166,3.9481,2.3968,2.1505,4.7976,3.298,3.1757,3.0497,2.3586,3.0474,0.2075
1819.656,87.6586,179.977,118.3905,52.1105,13.5687,3.9575,2.4015,2.1609,4.6132,3.1804,3.0155,2.8831,2.0881,2.8215,0.2218
1819.8084,87.5516,180.1836,120.4057,52.1293,13.6924,3.967,2.4145,2.1128,4.1544,2.9541,2.8234,2.6989,1.9114,1.7709,0.2698
1819.9608,87.5516,180.6811,126.9499,52.1481,13.5638,3.9765,2.4238,2.1232,3.9399,2.8811,2.7508,2.6337,1.8467,1.0668,0.3026
1820.1132,87.2975,180.7301,131.5951,52.1668,13.3993,3.9859,2.4396,2.0576,3.7325,2.8122,2.7123,2.622,1.9424,0.9988,0.338
1820.2656,87.2058,179.629,134.6658,52.1854,13.2791,3.9954,2.4496,1.9701,3.508,2.7803,2.7459,2.6579,2.1167,1.4778,0.3513
1820.418,86.4472,180.1209,126.5135,52.2039,13.15,4.0049,2.4491,2.0667,3.6381,2.9096,2.8688,2.7682,2.176,2.5982,0.3162
1820.5704,86.0727,178.7194,117.7434,52.2223,13.2004,4.0143,2.4272,2.1835,3.9373,3.1283,3.0721,2.977,2.3247,2.9869,0.2688
1820.7228,86.0667,178.8936,112.0387,52.2406,13.1711,4.0238,2.4184,2.2836,4.3313,3.3772,3.2837,3.1893,2.4629,2.5756,0.2236
1820.8752,86.129,171.966,113.1843,52.2589,13.1894,4.0332,2.4194,2.3351,4.7727,3.5819,3.4965,3.4298,2.751,2.2085,0.1938
1821.0276,84.6616,168.3177,111.7615,52.277,13.1449,4.0427,2.4401,2.3789,5.0546,3.708,3.6001,3.5112,2.8304,2.3895,0.1805
1821.18,84.6616,164.2182,108.4472,52.2951,13.2918,4.0522,2.4467,2.3694,5.112,3.7692,3.6807,3.5787,3.0047,2.9553,0.1837
1821.3324,84.405,163.6828,103.9175,52.3187,13.3791,4.0622,2.4391,2.351,4.9018,3.696,3.6437,3.5365,3.0906,3.0892,0.1959
1821.4848,83.6187,163.4754,104.5501,52.3599,13.3088,4.074,2.4274,2.2043,4.3928,3.4564,3.444,3.4563,3.1823,2.8099,0.2174
1821.6372,84.097,163.5272,108.9686,52.4023,13.2583,4.0859,2.4208,2.1214,4.1013,3.164,3.1924,3.1119,2.7454,2.7978,0.231
1821.7896,84.3689,163.7909,110.0777,52.4444,13.2755,4.0978,2.422,2.2462,4.6318,3.499,3.4724,3.4247,3.118,3.1367,0.2316
1821.942,85.0532,164.7087,106.3514,52.4862,13.2444,4.1097,2.4162,2.3171,5.0604,3.7631,3.7308,3.7144,3.5112,3.2482,0.2171
1822.0944,85.0292,164.9219,103.2526,52.5278,13.2444,4.1217,2.4086,2.3315,5.0824,3.7592,3.7277,3.7287,3.4818,3.1885,0.2021
1822.2468,85.62,165.935,101.9627,52.5692,13.1666,4.1336,2.4129,2.2571,4.7231,3.5812,3.5422,3.5193,3.1557,3.1229,0.2026
1822.3992,86.5541,167.7339,107.5161,52.6103,13.0199,4.1455,2.4251,2.2802,4.4917,3.4748,3.4457,3.4486,3.0679,3.0941,0.2026
1822.5516,89.9499,171.4309,111.9848,52.6512,12.9966,4.1575,2.4249,2.2719,4.2995,3.4297,3.3867,3.3803,3.0135,2.9618,0.2044
1822.704,89.9499,171.5233,111.3692,52.6919,13.0372,4.1694,2.4107,2.2331,3.9742,3.3227,3.2822,3.2689,3.0903,3.0329,0.2003
1822.8564,91.8408,176.2783,111.6022,52.7323,13.0655,4.1814,2.3919,1.9529,3.2469,2.9057,2.9738,2.9525,2.908,2.8408,0.2204
1823.0088,93.8008,187.6286,120.0055,52.7725,12.9507,4.1933,2.3887,1.9128,2.9016,2.6891,2.7315,2.6958,2.6265,2.6649,0.2581
1823.1612,93.8008,187.4904,134.2348,52.8125,12.9545,4.2052,2.3963,1.8205,2.4875,2.2722,2.278,2.2346,2.0604,2.3532,0.3093
1823.3136,94.0991,191.1167,145.0027,52.8522,13.1121,4.2172,2.408,1.8422,2.449,2.2342,2.2364,2.1961,1.9626,2.3452,0.3126
1823.466,94.7102,196.3717,148.2442,52.8917,13.2411,4.2291,2.4178,1.8201,2.4721,2.2646,2.2586,2.2137,2.2815,2.3991,0.2867
1823.6184,96.4099,198.3447,148.7208,52.931,13.0962,4.2411,2.4234,1.8173,2.5916,2.3418,2.3236,2.2637,2.352,2.434,0.2698
1823.7708,96.4971,199.6952,146.3725,52.9701,13.0577,4.253,2.4268,1.8257,2.669,2.4025,2.3718,2.312,2.4063,2.3391,0.2408
1823.9232,95.9153,198.8121,143.2155,53.009,13.1265,4.265,2.4295,1.7679,2.6327,2.4913,2.4956,2.4194,2.493,2.3473,0.2375
1824.0756,94.8152,196.0772,142.1597,53.0476,13.0867,4.2769,2.4317,1.7418,2.585,2.5737,2.6208,2.5443,2.5807,2.4904,0.2468
1824.228,94.2588,193.0109,142.556,53.086,13.1672,4.2889,2.438,1.7744,2.4898,2.5392,2.5713,2.4852,2.5235,2.4666,0.2726
1824.3804,91.1713,192.3069,138.6463,53.1243,13.0199,4.3009,2.4366,1.788,2.4335,2.468,2.5299,2.4166,2.4631,2.4416,0.2898
1824.5328,89.8655,190.7152,131.5881,53.1623,12.8001,4.3128,2.43,1.9567,2.6425,2.594,2.6687,2.5852,2.6212,2.4813,0.2909
1824.6852,89.8655,185.2347,124.9747,53.2001,12.7938,4.3248,2.4289,2.0045,2.6994,2.6282,2.7099,2.6229,2.6622,2.6001,0.2721
1824.8376,88.3041,184.244,122.0502,53.2376,12.8196,4.3368,2.4345,2.0879,2.8546,2.7557,2.8666,2.7961,2.8138,2.6418,0.2421
1824.99,87.2918,181.4021,125.5418,53.275,12.8033,4.3487,2.4391,2.1662,2.9878,2.7976,2.8798,2.8162,2.8553,2.6321,0.2336
1825.1424,86.9876,180.3801,127.5357,53.3122,12.7859,4.3607,2.4301,2.126,2.9659,2.7212,2.8033,2.7528,2.7905,2.6011,0.2312
1825.2948,87.5845,180.3801,130.2517,53.3492,12.7807,4.3727,2.4167,2.0734,2.8953,2.7062,2.786,2.7183,2.7612,2.5951,0.2264
1825.4472,87.0365,178.9741,126.1404,53.3859,12.8218,4.3846,2.396,2.013,2.8269,2.6915,2.7786,2.7104,2.7426,2.5608,0.2143
1825.5996,86.1325,176.8047,123.9703,53.4225,12.9146,4.3966,2.3935,1.9157,2.744,2.7611,2.8741,2.847,2.8151,2.551,0.211
1825.752,85.9627,175.2502,120.748,53.4589,12.9311,4.4086,2.3958,1.9241,2.81,2.8694,2.9736,2.9142,2.9026,2.398,0.2315
1825.9044,85.9627,173.1836,119.9579,53.495,12.939,4.4206,2.4053,1.9336,2.9119,2.9253,3.0233,3.0011,2.9765,2.2429,0.2374
1826.0568,85.2888,169.8034,119.5859,53.531,12.9404,4.4325,2.3986,1.8922,2.9983,2.9742,3.0623,3.0414,3.0275,2.3979,0.2353
1826.2092,84.9235,167.123,116.8881,53.5668,13.0677,4.4445,2.379,1.9495,3.1935,3.0781,3.1389,3.105,3.0968,2.4975,0.2188
1826.3616,85.2803,163.8266,110.5744,53.6024,13.1347,4.4565,2.3751,2.0401,3.5027,3.1703,3.1819,3.1868,3.1043,2.7217,0.2147
1826.514,85.2803,163.5914,102.7485,53.6378,13.141,4.4685,2.3817,2.0568,3.7008,3.2465,3.2578,3.2624,3.087,2.4435,0.207
1826.6664,83.8551,162.3879,95.3271,53.673,12.7977,4.4805,2.3877,2.0431,3.5399,3.0153,2.9688,2.9479,2.6335,2.4652,0.2077
1826.8188,83.5677,159.782,92.3947,53.708,13.0668,4.4925,2.3578,2.0762,3.6935,3.0749,3.0366,2.9767,2.9169,2.4281,0.2017
1826.9712,84.2556,158.8256,92.7919,53.7429,13.2087,4.5045,2.3505,2.2289,4.4789,3.9455,3.9813,3.9291,3.9928,1.9647,0.2187
1827.1236,83.3621,157.17,91.658,53.7775,13.1747,4.5165,2.3579,2.1552,4.6207,4.2756,4.4779,4.5974,4.4789,2.0117,0.226
1827.276,83.6075,157.75,94.3187,53.812,13.1311,4.5285,2.3914,2.0787,4.4375,4.1367,4.3867,4.4951,4.3724,2.2811,0.2395
1827.4284,84.0939,157.8416,95.9461,53.8463,13.2446,4.5404,2.3951,2.1167,4.6745,4.1116,4.2848,4.3409,4.2813,3.392,0.2314
1827.5808,84.9355,159.2426,96.8957,53.8804,13.1117,4.5524,2.4007,2.129,4.7085,4.0533,4.1104,4.1139,4.0439,3.1381,0.2108
1827.7332,84.006,161.4285,92.3283,53.9143,13.0293,4.5644,2.4066,2.1483,4.5937,3.8275,3.8045,3.7799,3.5138,3.0965,0.1867
1827.8856,84.9069,161.7187,90.3665,53.9481,12.9453,4.5764,2.4123,2.153,4.6616,3.8937,3.8508,3.8053,3.4779,3.1502,0.1721
1828.038,85.441,166.127,92.9372,53.9817,13.0435,4.5884,2.4147,2.229,4.6621,3.9614,3.9411,3.8527,3.5117,3.3783,0.1697
1828.1904,85.8472,168.1416,101.9667,54.0151,13.1869,4.6004,2.426,2.2352,4.1198,3.5903,3.5411,3.4526,3.0673,3.125,0.1788
1828.3428,86.8621,169.7292,110.0822,54.0483,13.1408,4.6124,2.4385,2.2549,3.8612,3.286,3.278,3.1971,2.7651,3.1549,0.2009
1828.4952,87.5235,176.3623,118.223,54.0813,13.158,4.6245,2.4417,2.284,3.7511,3.0791,3.074,2.9722,2.3935,3.0753,0.2323
1828.6476,88.0417,179.336,127.4341,54.1142,13.0863,4.6365,2.4322,2.2062,3.2809,2.7102,2.7,2.5871,1.9906,2.9214,0.2663
1828.8,89.0689,180.978,131.127,54.1469,13.0221,4.6485,2.4252,2.1739,3.0344,2.5705,2.55,2.4278,2.0066,2.0584,0.2882
1828.9524,89.3882,182.9239,135.2972,54.1795,13.0071,4.6605,2.4217,2.1593,2.9163,2.4949,2.4675,2.3387,2.0471,1.9215,0.307
1829.1048,90.3344,184.8786,131.7885,54.2119,12.9585,4.6725,2.4149,2.1285,2.9031,2.5194,2.5249,2.4021,2.014,1.6958,0.3202
1829.2572,90.9048,186.228,133.6288,54.2441,12.8427,4.6845,2.3879,2.1235,3.026,2.6809,2.6859,2.5637,2.2051,1.9143,0.3422
1829.4096,91.8804,187.701,133.9611,54.2761,12.7887,4.6965,2.3688,2.0133,2.8768,2.6421,2.6607,2.5489,2.3571,1.9607,0.3276
1829.562,91.8876,187.9334,135.0255,54.308,12.7854,4.7085,2.3576,1.9251,2.8002,2.6336,2.6424,2.5349,2.3393,1.8784,0.3121
1829.7144,90.5216,187.7117,132.3624,54.3397,12.8412,4.7206,2.3675,1.9943,2.8727,2.5876,2.5688,2.4552,2.064,1.3123,0.2943
1829.8668,89.9909,185.2462,130.1549,54.3713,13.8675,4.7326,2.3563,2.0098,3.039,2.6557,2.6264,2.5043,2.0057,1.0307,0.2999
1830.0192,89.916,183.3065,124.0281,54.4027,13.5533,4.7446,2.3188,2.0857,3.4617,2.8797,2.8243,2.7007,2.0581,0.8634,0.3016
1830.1716,90.6058,180.4039,122.827,54.434,13.6826,4.7566,2.2886,2.1173,4.1021,2.9118,2.8166,2.6915,1.9816,0.863,0.3068
1830.324,87.9379,177.6752,123.1809,54.4651,13.3647,4.7686,2.2851,2.1217,4.1361,2.9026,2.8189,2.7057,2.0498,0.7391,0.3338
1830.4764,87.9379,175.6595,120.4931,54.496,13.1642,4.7807,2.3154,2.1302,4.0489,2.9242,2.8438,2.7564,2.5152,0.9104,0.3552
1830.6288,87.6716,172.819,111.5423,54.5268,12.9902,4.7927,2.3489,2.1662,4.1989,3.2014,3.2036,3.1568,3.2464,1.3883,0.3497
1830.7812,86.9045,170.7578,101.1238,54.5574,13.0135,4.8047,2.369,2.156,4.691,3.7538,3.7876,3.7403,3.814,2.961,0.2814
1830.9336,86.4695,166.4601,93.0477,54.5879,13.0489,4.8168,2.3786,2.279,5.0572,4.099,4.1054,4.0621,4.142,3.4834,0.2147
1831.086,86.4695,162.2524,90.1396,54.6182,13.0191,4.8288,2.38,2.382,5.4044,4.246,4.2451,4.1824,4.2779,3.232,0.1891
1831.2384,86.0756,161.0823,90.4392,54.6484,12.9805,4.8408,2.3884,2.5274,6.0448,4.5807,4.5748,4.5621,4.6178,3.393,0.1952
1831.3908,85.1175,159.8826,90.1733,54.6784,13.0078,4.8528,2.3991,2.4916,6.0213,4.5822,4.5929,4.6419,4.6409,3.5095,0.2254
1831.5432,84.3073,158.3552,90.098,54.7082,13.0058,4.8649,2.4011,2.4116,5.318,4.2802,4.2821,4.3016,4.3286,3.6406,0.2366
1831.6956,84.3073,158.3552,86.3351,54.738,12.9632,4.8769,2.3945,2.3262,4.8151,3.9166,3.9824,3.9904,4.0059,3.2228,0.2345
1831.848,84.2013,158.1487,83.3434,54.7676,12.9191,4.889,2.3738,2.3031,4.6374,3.8137,3.8903,3.9573,3.9255,2.8693,0.2235
1832.0004,84.0062,159.9754,82.2368,54.797,12.8969,4.901,2.3736,2.271,4.6014,3.8311,3.912,3.9752,3.9233,2.4923,0.2138
1832.1528,84.0832,160.8299,84.4813,54.8263,13.0415,4.913,2.3611,2.2087,4.6064,3.8538,3.9228,3.9628,3.8737,2.0719,0.1975
1832.3052,84.6651,161.8176,87.8367,54.8554,13.2713,4.9251,2.3753,2.1902,4.7891,3.8928,3.886,3.9081,3.6552,1.6364,0.1874
1832.4576,86.0588,161.732,87.4273,54.8844,13.2491,4.9371,2.3714,2.1529,4.8017,3.7913,3.6881,3.6428,3.1033,1.631,0.1871
1832.61,86.3377,162.5686,89.6783,54.9133,13.2334,4.9492,2.3838,2.1824,4.896,3.7752,3.6374,3.5792,2.9782,1.8992,0.1879
1832.7624,88.2676,163.0881,90.7271,54.942,13.1109,4.9612,2.3827,2.1811,4.7605,3.7201,3.5396,3.4347,2.6747,2.3338,0.1865
1832.9148,88.2676,166.1216,97.7086,54.9706,13.0363,4.9733,2.3821,2.1535,4.2585,3.3834,3.2723,3.2015,2.5549,2.6106,0.1914
1833.0672,89.409,168.2931,97.7693,54.9991,12.946,4.9853,2.3686,2.0938,4.0938,3.4225,3.36,3.2812,2.786,2.656,0.206
1833.2196,90.1025,171.4185,101.0569,55.0274,12.9542,4.9973,2.3519,2.1284,3.8076,3.2232,3.1831,3.1473,2.7652,2.398,0.2205
1833.372,90.1025,172.3744,93.9196,55.0555,13.0045,5.0094,2.3175,2.2231,3.96,3.351,3.289,3.2287,3.001,0.9364,0.2347
1833.5244,88.5961,172.3437,96.1362,55.0836,13.2414,5.0214,2.3252,2.1235,3.6914,3.2097,3.1942,3.1396,3.2012,0.6805,0.2368
1833.6768,88.7852,172.1831,92.6173,55.1115,13.121,5.0335,2.353,2.1643,3.7715,3.1732,3.1264,3.0544,3.1772,0.748,0.2341
1833.8292,89.8359,172.6566,92.2655,55.1393,13.102,5.0456,2.4049,2.3994,4.5944,3.644,3.5879,3.5138,3.6522,1.6415,0.2157
1833.9816,89.0256,172.8925,85.561,55.1669,13.0425,5.0576,2.4221,2.4433,4.739,3.7195,3.6832,3.6518,3.7543,3.2994,0.1881
1834.134,89.0256,175.8668,81.3281,55.1944,13.0112,5.0697,2.4116,2.4331,4.6628,3.7003,3.667,3.6417,3.7439,3.1796,0.1613
1834.2864,88.7988,177.4829,80.2973,55.2218,12.9645,5.0817,2.3909,2.3426,4.5393,3.7279,3.7211,3.7104,3.7897,3.0725,0.1583
1834.4388,88.8995,179.0705,82.3337,55.2491,12.9481,5.0938,2.3757,2.2973,4.3885,3.6429,3.6699,3.676,3.7204,2.8821,0.175
1834.5912,90.8602,181.0493,84.5422,55.2762,12.984,5.1058,2.3615,2.203,3.9491,3.434,3.4913,3.5381,3.5322,2.3582,0.2079
1834.7436,89.2448,182.0176,86.6827,55.3032,13.0746,5.1179,2.3522,2.1491,3.7119,3.2897,3.3316,3.3973,3.3795,1.7592,0.2286
1834.896,89.8663,180.7202,87.9124,55.3301,13.0869,5.13,2.3557,2.1534,3.6644,3.1874,3.1961,3.2622,3.2614,1.5593,0.2339
1835.0484,90.3949,179.752,91.5931,55.3568,13.0103,5.142,2.3719,2.1676,3.7471,3.2079,3.2144,3.3047,3.2899,1.7431,0.2244
1835.2008,90.1238,185.3198,97.7422,55.3834,12.9818,5.1541,2.3926,2.2579,3.8929,3.294,3.3049,3.4441,3.3971,2.2648,0.224
1835.3532,90.0651,185.9269,99.9552,55.4099,12.9064,5.1661,2.4041,2.3023,3.7277,3.2088,3.2179,3.3805,3.316,2.6472,0.2129
1835.5056,90.7796,185.9269,101.8977,55.4363,12.8175,5.1782,2.405,2.2651,3.485,3.0438,3.0755,3.2526,3.17,2.4088,0.2193
1835.658,90.5677,192.5515,102.3675,55.4625,12.7249,5.1903,2.4032,2.1461,3.1664,2.8437,2.8993,3.0599,2.9863,2.2731,0.2253
1835.8104,90.225,194.7207,105.2772,55.4887,12.7323,5.2023,2.3836,1.9967,2.8743,2.7261,2.8495,3.0184,2.9867,2.3274,0.2352
1835.9628,90.3996,195.794,105.9888,55.5147,12.713,5.2144,2.3781,2.0851,3.0037,2.8979,3.0457,3.2271,3.2231,1.9077,0.2402
1836.1152,92.1082,190.0433,105.7582,55.5406,12.7371,5.2265,2.3773,2.061,2.9583,2.8713,3.0223,3.1929,3.1902,1.4677,0.2365
1836.2676,92.8238,201.9512,105.8907,55.5663,12.7052,5.2386,2.3798,2.0441,2.9538,2.857,3.0106,3.1846,3.2045,1.4385,0.2452
1836.42,95.0078,222.5727,108.268,55.592,12.6665,5.2506,2.3727,2.079,2.9697,2.8151,2.9591,3.1031,3.1461,1.8633,0.2675
1836.5724,96.7721,222.5727,111.8478,55.6175,12.7679,5.2627,2.3707,2.0221,2.8383,2.7562,2.9288,3.0842,3.2294,2.3681,0.2965
1836.7248,98.4272,192.0717,116.0088,55.6429,12.8408,5.2748,2.3755,1.8904,2.5656,2.5343,2.7047,2.8371,3.0491,2.1875,0.3027
1836.8772,99.8717,192.0717,117.3032,55.6682,12.7205,5.2869,2.3548,1.7735,2.19,2.1993,2.3518,2.4777,2.6993,1.9519,0.3065
1837.0296,100.1367,207.3817,120.068,55.6934,12.6379,5.2989,2.3046,1.6937,1.8834,1.8982,2.0183,2.0921,2.266,1.5698,0.321
1837.182,101.5653,224.1804,115.7229,55.7185,12.6018,5.311,2.2525,1.6219,1.7275,1.7677,1.8786,1.9487,2.1475,1.0273,0.3422
1837.3344,100.6231,225.2798,113.5005,55.7434,12.5983,5.3231,2.2381,1.6043,1.6785,1.7264,1.8388,1.9181,2.1678,0.8063,0.3623
1837.4868,101.7272,225.2798,108.059,55.7683,12.5318,5.3352,2.2437,1.6829,1.858,1.9113,2.029,2.0981,2.299,0.7813,0.3551
1837.6392,101.7587,231.976,109.6399,55.793,12.6071,5.3472,2.2649,1.6865,1.9182,1.9693,2.0858,2.1551,2.3799,0.9043,0.3419
1837.7916,101.6806,240.287,108.8737,55.8176,12.8681,5.3593,2.2816,1.6947,1.972,2.0268,2.1509,2.2354,2.5258,1.0266,0.3228
1837.944,104.289,240.287,107.7266,55.8422,12.9806,5.3714,2.2978,1.5965,1.8905,1.9684,2.1088,2.1894,2.5145,1.0939,0.3178
1838.0964,105.3675,242.7157,101.532,55.8666,12.7546,5.3835,2.2905,1.6174,1.857,1.9391,2.0744,2.1501,2.4766,1.2806,0.3105
1838.2488,111.1783,245.7848,97.7488,55.8909,12.5913,5.3956,2.2614,1.6464,1.907,1.9999,2.1489,2.2202,2.5799,1.189,0.3036
