$Ascii,:,02_97_DD_2X,Esstar,04/06/2018,,

Depth,DTCO3,DTSH3,DTSH6,ECGR,HAZI,HCAL,HDEVI,RHOZ,RLA1,RLA2,RLA3,RLA4,RLA5,RT_HRLT,RXOZ,TNPH
M,US/F,US/F,US/F,GAPI,Deg,IN,Deg,G/C3,OHMM,OHMM,OHMM,OHMM,OHMM,OHMM,OHMM,V/V
1332.2808,97.9868,178.7865,206.675,129.6209,55.0926,12.4817,0.0687,2.4967,1.9109,2.5957,2.9142,2.9912,3.0163,3.0829,2.4467,0.2871
1332.4332,95.9841,176.8663,200.3201,122.4483,55.0981,12.4299,0.0689,2.4813,1.9813,2.5728,2.8691,2.9299,2.9216,2.9846,2.4652,0.2929
1332.5856,96.0871,174.9461,197.5413,119.8756,55.1035,12.5297,0.0692,2.4667,2.1854,2.8491,3.1084,3.1834,3.1425,3.3196,2.5087,0.2769
1332.738,94.6153,173.0259,195.715,121.8022,55.1089,12.2819,0.0694,2.4874,2.109,2.7394,2.961,3.0212,3.0133,3.2472,2.3013,0.2748
1332.8904,94.9213,171.1057,198.7478,130.1995,55.1142,12.2819,0.0696,2.4683,1.7135,2.0751,2.1836,2.2217,2.1923,2.4534,1.5556,0.2883
1333.0428,95.8755,168.3918,192.5928,135.355,55.1195,12.3189,0.0698,2.45,1.5586,1.8881,1.9978,2.0279,2.0469,2.3607,1.2751,0.3055
1333.1952,100.0553,172.1647,187.542,141.443,55.1248,12.2745,0.07,2.3913,1.4878,1.764,1.8475,1.861,1.8542,2.0854,1.3409,0.3175
1333.3476,101.0747,174.0788,185.0147,139.3878,55.13,12.0674,0.0702,2.3667,1.4721,1.7335,1.827,1.8334,1.8316,2.0695,1.303,0.3128
1333.5,102.8408,174.1039,188.513,143.8789,55.1352,12.0415,0.0704,2.3517,1.4127,1.7081,1.8094,1.8122,1.8127,2.0822,1.2593,0.3397
1333.6524,107.0343,175.618,205.0604,143.578,55.1404,12.023,0.0706,2.3511,1.314,1.5914,1.7053,1.7063,1.6974,1.9554,1.1975,0.3251
1333.8048,108.2213,171.3393,225.7334,149.8898,55.1456,12.0083,0.0708,2.3506,1.2944,1.5761,1.6994,1.7023,1.6984,1.9396,1.2122,0.332
1333.9572,109.5898,176.0552,250.0329,150.0474,55.1507,12.0637,0.071,2.3392,1.2591,1.5205,1.6395,1.6383,1.6188,1.8794,1.1331,0.3297
1334.1096,110.9113,177.0265,258.4449,151.8918,55.1558,11.9861,0.0712,2.3149,1.158,1.3915,1.4996,1.5049,1.4923,1.7642,0.9648,0.3779
1334.262,112.3712,177.4341,270.4541,151.0806,55.1609,11.9713,0.0714,2.2985,1.1177,1.36,1.4709,1.4862,1.4723,1.8006,0.791,0.4195
1334.4144,113.1482,177.978,291.2743,152.0217,55.1659,11.9417,0.0717,2.2887,1.1154,1.3873,1.511,1.535,1.5209,1.9,0.7433,0.4684
1334.5668,114.3126,179.3679,300.2083,150.9853,55.1709,11.9935,0.0719,2.3015,1.1003,1.3986,1.5373,1.57,1.5587,1.9747,0.7218,0.4863
1334.7192,116.195,179.5802,306.662,154.6276,55.1759,12.0748,0.0721,2.3065,1.1023,1.4124,1.5599,1.5971,1.5888,2.0241,0.6868,0.4802
1334.8716,116.2664,179.9135,315.5542,157.5886,55.1808,12.1562,0.0723,2.3177,1.1072,1.426,1.5882,1.6323,1.6315,2.0883,0.658,0.4614
1335.024,116.1655,179.0451,320.1247,159.5937,55.1858,12.2671,0.0725,2.3232,1.1254,1.4403,1.6073,1.6587,1.66,2.1205,0.6438,0.4578
1335.1764,115.7189,179.517,319.4353,155.771,55.1906,12.2634,0.0727,2.3264,1.1168,1.435,1.6061,1.6581,1.6619,2.1268,0.6738,0.4263
1335.3288,115.606,179.8703,296.0943,145.4789,55.1955,12.2967,0.0729,2.3282,1.1324,1.4454,1.6055,1.6691,1.6902,2.1446,0.6993,0.4154
1335.4812,115.503,179.752,289.0997,149.2019,55.2003,12.33,0.0731,2.3188,1.1527,1.4589,1.6107,1.6757,1.7044,2.1454,0.7372,0.3898
1335.6336,115.2699,179.0226,285.0723,152.5503,55.2052,12.8811,0.0733,2.3137,1.1467,1.4568,1.6081,1.6701,1.6932,2.1295,0.7556,0.4015
1335.786,115.3436,179.431,273.1709,153.2886,55.2099,12.526,0.0735,2.307,1.1079,1.414,1.563,1.6169,1.6294,2.0476,0.7484,0.4068
1335.9384,115.9036,179.1821,266.3234,147.9534,55.2147,12.4521,0.0737,2.3104,1.1037,1.3707,1.5043,1.552,1.5817,1.951,0.5903,0.4307
1336.0908,116.3303,179.2236,265.806,143.914,55.2194,12.4965,0.0739,2.3107,1.0849,1.3655,1.5019,1.5517,1.592,1.9836,0.5839,0.4349
1336.2432,116.7343,178.9104,280,141.4645,55.2241,12.2006,0.0741,2.3092,1.0519,1.3547,1.5071,1.5536,1.5829,2.016,0.6167,0.4178
1336.3956,116.4218,180.7612,302.1394,139.375,55.2288,12.2191,0.0744,2.3093,1.0547,1.3598,1.5129,1.5581,1.5874,2.0167,0.7798,0.4334
1336.548,114.7037,180.915,299.8643,139.0769,55.2334,12.1488,0.0746,2.3153,1.0369,1.3535,1.5139,1.563,1.5972,2.0529,0.7954,0.4777
1336.7004,114.2439,178.837,297.5891,144.0806,55.2381,12.0822,0.0748,2.3259,1.0357,1.3537,1.5171,1.5665,1.6009,2.0635,0.7943,0.4655
1336.8528,113.8135,179.2591,310.2809,149.8848,55.2427,11.9861,0.075,2.3326,1.0755,1.3985,1.5794,1.6353,1.6867,2.1745,0.7929,0.4175
1337.0052,113.6141,179.805,319.8051,154.3082,55.2472,11.9565,0.0752,2.3324,1.0697,1.4097,1.5959,1.6536,1.7123,2.216,0.7434,0.4203
1337.1576,114.5099,177.5905,325.8516,152.6452,55.2518,11.9787,0.0754,2.3237,1.076,1.4219,1.6055,1.6632,1.7214,2.2213,0.7138,0.4504
1337.31,114.1943,178.5107,328.4645,149.5277,55.2563,12.0156,0.0756,2.3095,1.1037,1.4805,1.676,1.7387,1.8092,2.3427,0.6936,0.4438
1337.4624,113.3134,179.4309,337.0267,150.4585,55.2608,12.0378,0.0758,2.2943,1.092,1.4628,1.6489,1.7063,1.7721,2.2791,0.6713,0.4528
1337.6148,113.1207,179.9311,333.0171,146.4859,55.2653,12.0674,0.076,2.2817,1.0846,1.4514,1.6292,1.6724,1.696,2.1986,0.6081,0.4515
1337.7672,113.0076,180.3668,327.4454,147.3198,55.2697,12.097,0.0762,2.2704,1.0763,1.4567,1.6334,1.6722,1.6913,2.1981,0.5774,0.4641
1337.9196,114.2736,179.6644,319.8451,142.7738,55.2741,11.9195,0.0764,2.2777,1.0375,1.4029,1.5746,1.6095,1.6372,2.1283,0.5777,0.4455
1338.072,113.7139,178.1453,304.2289,146.253,55.2785,11.9972,0.0766,2.286,1.0474,1.4051,1.5435,1.5815,1.6181,2.0762,0.6004,0.4641
1338.2244,113.845,181.6102,299.3724,143.3666,55.2829,12.1192,0.0769,2.2808,1.0736,1.4906,1.6556,1.69,1.6888,2.2185,0.5981,0.4664
1338.3768,113.1696,179.6466,295.99,145.3274,55.2873,12.0674,0.0771,2.2466,1.0976,1.5474,1.7321,1.7739,1.7922,2.3346,0.5039,0.4106
1338.5292,113.2903,180.1279,295.302,149.5255,55.2916,11.9935,0.0773,2.1979,1.0666,1.4915,1.6701,1.6999,1.697,2.2113,0.4939,0.4029
1338.6816,113.6793,180.1369,291.669,152.4914,55.2959,12.0009,0.0775,2.1663,1.0866,1.4968,1.6826,1.7089,1.6781,2.1839,0.4757,0.3839
1338.834,123.5942,180.5262,291.7763,150.817,55.3002,12.0304,0.0777,2.1606,1.1112,1.4909,1.6899,1.729,1.7096,2.1862,0.4171,0.4082
1338.9864,123.9907,-999.25,291.5644,147.7832,55.3045,12.023,0.0779,2.1842,1.1627,1.5986,1.8224,1.8685,1.838,2.3707,0.413,0.3712
1339.1388,124.1597,-999.25,286.9977,150.575,55.3087,12.0304,0.0781,2.2056,1.2252,1.693,1.9179,1.9592,1.9059,2.4723,0.4337,0.3871
1339.2912,124.1416,-999.25,286.8553,153.3993,55.3129,12.0896,0.0783,2.2131,1.1941,1.5746,1.7454,1.766,1.7073,2.1962,0.6014,0.397
1339.4436,121.0363,182.083,287.2286,161.4413,55.3171,12.2006,0.0785,2.2102,1.1814,1.5251,1.6735,1.6855,1.6245,2.0635,0.5505,0.4513
1339.596,121.1237,181.099,287.5713,168.5835,55.3213,13.0216,0.0787,2.2169,1.1392,1.4816,1.6045,1.6024,1.5429,1.9531,0.5395,0.4514
1339.7484,121.6137,182.1621,288.9508,171.118,55.3254,12.2524,0.0789,2.2197,1.1414,1.4681,1.5747,1.5654,1.511,1.8933,0.549,0.4278
1339.9008,122.8451,181.7538,290.8473,161.4121,55.3295,12.0193,0.0791,2.2223,1.1657,1.4072,1.4773,1.4638,1.413,1.6974,0.5897,0.4429
1340.0532,123.4275,-999.25,291.7793,161.4547,55.3336,12.0304,0.0794,2.2302,1.077,1.2812,1.3361,1.3208,1.2754,1.5729,0.604,0.4505
1340.2056,123.4568,-999.25,303.4391,159.1268,55.3377,12.0009,0.0796,2.2411,1.0075,1.1953,1.2662,1.2481,1.2105,1.4501,0.5908,0.4922
1340.358,122.1841,-999.25,310.6701,158.9559,55.3418,11.9084,0.0798,2.2364,0.943,1.11,1.1745,1.1564,1.1204,1.3699,0.5583,0.5201
1340.5104,120.5003,-999.25,278.0383,154.2792,55.3458,11.9269,0.08,2.2206,0.9183,1.0789,1.1436,1.126,1.0965,1.325,0.5197,0.5393
1340.6628,118.6252,-999.25,275.7758,134.0081,55.3498,11.9713,0.0802,2.2554,0.9827,1.1847,1.2517,1.2349,1.2095,1.4579,0.5491,0.5481
1340.8152,112.4017,-999.25,284.5652,116.5246,55.3538,12.0009,0.0804,2.3111,1.2337,1.5808,1.709,1.6925,1.6676,2.0911,0.612,0.3868
1340.9676,110.0039,-999.25,272.6077,102.7691,55.3578,12.023,0.0806,2.3567,1.3208,1.7211,1.8549,1.8444,1.8167,2.2828,0.736,0.3317
1341.12,107.843,-999.25,248.4613,101.1678,55.3618,12.2524,0.0808,2.3544,1.4046,1.9215,2.0825,2.0801,2.0604,2.6369,0.6932,0.2888
1341.2724,104.728,-999.25,241.1424,103.563,55.3657,12.0304,0.081,2.3393,1.4696,2.0231,2.232,2.2538,2.2464,2.8898,0.7392,0.2774
1341.4248,103.8743,-999.25,243.0121,100.512,55.3696,12.208,0.0812,2.3251,1.5742,2.0923,2.3548,2.4173,2.4241,3.1083,0.7894,0.2631
1341.5772,100.3662,-999.25,223.273,102.1009,55.3735,12.2597,0.0814,2.3257,1.565,2.0688,2.3647,2.4651,2.4824,3.2117,0.9134,0.2458
1341.7296,99.1219,-999.25,218.3338,103.9265,55.3774,12.3411,0.0816,2.3493,1.6183,2.1002,2.391,2.5145,2.5342,3.2543,0.8779,0.2477
1341.882,97.8982,-999.25,213.2539,108.6409,55.3813,12.4077,0.0818,2.3696,1.7704,2.3089,2.5994,2.7552,2.7948,3.5571,0.9043,0.2448
1342.0344,96.6811,-999.25,211.2632,109.8287,55.3851,12.441,0.0821,2.3847,1.9321,2.5274,2.8477,3.0006,3.0564,3.8579,1.2003,0.2592
1342.1868,95.5947,-999.25,206.8904,108.2359,55.3889,12.4299,0.0823,2.394,1.8988,2.4776,2.7663,2.8948,2.9756,3.5698,1.5538,0.2387
1342.3392,95.3425,-999.25,202.5175,108.7036,55.3927,12.4521,0.0825,2.4132,1.781,2.3081,2.5486,2.6528,2.7364,2.8778,2.086,0.2355
1342.4916,96.0125,-999.25,201.1358,107.0187,55.3965,12.4151,0.0827,2.4243,1.6871,2.1492,2.3652,2.4431,2.5146,2.5618,2.1029,0.217
1342.644,96.6473,-999.25,201.2773,109.8528,55.4003,12.4225,0.0829,2.412,1.583,2.0074,2.2111,2.2682,2.3372,2.3797,1.9832,0.2312
1342.7964,97.2111,-999.25,202.8331,106.6257,55.404,12.4521,0.0831,2.3762,1.3133,1.612,1.7676,1.8027,1.8445,1.9377,1.5215,0.2376
1342.9488,99.131,-999.25,204.8291,105.5064,55.4077,12.4003,0.0833,2.3195,1.195,1.4509,1.566,1.5919,1.6354,1.8109,1.2015,0.2672
1343.1012,100.4759,-999.25,211.1266,100.6964,55.4114,12.3411,0.0835,2.2696,1.1236,1.3636,1.4691,1.5008,1.5063,1.7234,1.047,0.2725
1343.2536,101.134,-999.25,213.4891,98.3329,55.4151,12.5297,0.0837,2.2304,1.1613,1.449,1.5608,1.5793,1.6023,1.8961,1.0348,0.2974
1343.406,102.2284,-999.25,217.8084,97.2544,55.4188,12.5075,0.0839,2.2124,1.1864,1.55,1.7018,1.7285,1.7564,2.1624,1.0456,0.3299
1343.5584,102.555,-999.25,223.1568,94.6473,55.4224,12.5112,0.0841,2.1958,1.1407,1.4896,1.6432,1.6745,1.6832,2.0485,1.0605,0.3351
1343.7108,102.8855,-999.25,224.2284,92.4932,55.4261,12.5926,0.0843,2.19,1.1409,1.47,1.6272,1.658,1.6641,2.0194,1.0338,0.316
1343.8632,102.9807,-999.25,223.6348,90.6983,55.4297,12.5334,0.0846,2.1986,1.1188,1.398,1.5557,1.5859,1.58,1.8815,1.016,0.3002
1344.0156,102.1925,-999.25,222.3511,92.0923,55.4333,12.5038,0.0848,2.2289,1.1146,1.3507,1.4918,1.5304,1.5068,1.7795,0.9838,0.2922
1344.168,100.9322,-999.25,220.9863,98.6508,55.4369,12.4891,0.085,2.2731,1.1073,1.343,1.4817,1.5227,1.4909,1.7687,0.9941,0.2858
1344.3204,100.9552,-999.25,219.0141,102.3344,55.4404,12.4225,0.0852,2.3176,1.1402,1.3899,1.5273,1.5745,1.5479,1.85,1.0287,0.2929
1344.4728,101.2884,-999.25,218.7082,99.9126,55.444,12.441,0.0854,2.342,1.3032,1.7126,1.9474,2.0206,1.9884,2.5124,1.2068,0.2988
1344.6252,102.045,-999.25,218.7135,99.475,55.4475,12.4743,0.0856,2.3291,1.0693,1.3065,1.4589,1.5,1.4809,1.7069,1.1316,0.3066
1344.7776,101.7445,-999.25,220.8551,94.9476,55.451,12.4743,0.0858,2.279,0.9718,1.1835,1.3156,1.349,1.3246,1.4735,1.112,0.336
1344.93,102.0385,-999.25,222.9968,98.5696,55.4545,12.4743,0.086,2.2284,1.0322,1.3116,1.4575,1.5034,1.4982,1.8433,0.9747,0.3736
1345.0824,104.2299,-999.25,223.8826,93.1166,55.458,12.5186,0.0862,2.2007,1.0055,1.2406,1.352,1.3909,1.3969,1.6087,1.0508,0.37
1345.2348,104.1189,-999.25,225.9023,94.3483,55.4614,12.4891,0.0864,2.1983,1.0584,1.344,1.4721,1.5165,1.5273,1.8131,1.0523,0.3581
1345.3872,104.0778,-999.25,228.7754,91.0382,55.4649,12.4854,0.0866,2.2143,1.0905,1.39,1.5245,1.5664,1.5697,1.9306,0.9771,0.3592
1345.5396,108.2602,-999.25,231.0404,89.8805,55.4683,12.5741,0.0868,2.2314,1.0352,1.3012,1.4223,1.4621,1.4875,1.7742,0.9994,0.3557
1345.692,106.5319,-999.25,232.0258,87.4175,55.4717,12.5852,0.087,2.2495,0.9775,1.1977,1.3169,1.3463,1.3752,1.6493,0.8958,0.343
1345.8444,106.7545,-999.25,232.9769,86.3847,55.4751,12.4299,0.0873,2.2393,1.0021,1.2346,1.3533,1.3818,1.4169,1.6821,0.941,0.3347
1345.9968,107.703,-999.25,233.8702,89.1265,55.4785,12.4743,0.0875,2.2147,1.1044,1.4068,1.5651,1.6041,1.6368,2.0439,0.9721,0.3382
1346.1492,108.2088,-999.25,237.0002,91.9561,55.4818,12.5112,0.0877,2.1811,1.1098,1.4245,1.5891,1.6405,1.6675,2.0018,1.1474,0.35
1346.3016,108.6006,-999.25,238.0841,93.0446,55.4852,12.5852,0.0879,2.1625,1.1335,1.4719,1.6461,1.7115,1.7351,2.1224,1.116,0.3759
1346.454,109.6029,-999.25,238.9006,92.7646,55.4885,12.5038,0.0881,2.1576,1.1394,1.4771,1.6514,1.7167,1.7405,2.1493,1.0675,0.4016
1346.6064,110.1649,-999.25,240.6163,92.908,55.4918,12.5408,0.0883,2.1552,1.1032,1.4311,1.6148,1.6986,1.6943,2.1333,1.0194,0.3937
1346.7588,110.371,-999.25,241.3588,95.0577,55.4951,12.5186,0.0885,2.1549,0.9957,1.2126,1.3606,1.4443,1.4182,1.7037,0.9881,0.379
1346.9112,110.5086,-999.25,241.8854,93.6463,55.4984,12.4632,0.0887,2.1606,0.9716,1.1824,1.3181,1.3976,1.3745,1.7045,0.8417,0.3561
1347.0636,110.6984,-999.25,242.2151,95.5486,55.5017,12.4299,0.0889,2.1684,0.936,1.1342,1.2598,1.3291,1.3018,1.5984,0.8225,0.3812
1347.216,110.5679,-999.25,241.8383,95.3205,55.5049,12.4299,0.0891,2.1677,0.99,1.2723,1.4406,1.5018,1.455,1.8844,0.8046,0.3947
1347.3684,110.5416,-999.25,241.3982,98.1145,55.5082,12.4299,0.0893,2.1725,0.9497,1.2576,1.4539,1.4737,1.4421,1.8446,0.8632,0.3773
1347.5208,110.4178,-999.25,240.781,97.6772,55.5114,12.4447,0.0895,2.1819,0.8984,1.1853,1.3517,1.3532,1.2932,1.6548,0.7459,0.3709
1347.6732,109.7803,-999.25,238.7868,97.3856,55.5146,12.4743,0.0898,2.1901,0.8368,1.1115,1.2325,1.2225,1.1824,1.5013,0.6457,0.3706
1347.8256,108.6736,-999.25,235.8208,94.6889,55.5178,12.4743,0.09,2.1802,0.7546,0.9676,1.029,1.0104,0.9807,1.2116,0.5344,0.3763
1347.978,108.3439,-999.25,232.3181,94.1901,55.521,12.4077,0.0902,2.166,0.6945,0.8496,0.8956,0.8778,0.8533,1.0188,0.4789,0.3931
1348.1304,107.6855,159.7049,224.969,89.3493,55.5241,12.5075,0.0904,2.1693,0.6245,0.7366,0.7649,0.7511,0.7283,0.8583,0.4291,0.3946
1348.2828,71.4333,159.7049,215.7488,86.1882,55.5273,12.3189,0.0906,2.2094,0.6022,0.6995,0.7204,0.7162,0.6976,0.7919,0.4592,0.3765
1348.4352,72.5673,159.7049,204.2034,84.0469,55.5304,12.4521,0.0908,2.3013,0.7286,0.8821,0.9267,0.9347,0.9152,1.1053,0.5825,0.288
1348.5876,68.1286,164.0874,186.8028,82.5694,55.5335,12.4965,0.091,2.4106,1.0554,1.384,1.5268,1.5653,1.541,1.881,1.0416,0.2331
1348.74,69.5125,164.2004,174.3163,78.981,55.5366,12.2967,0.0912,2.4934,1.5371,2.1397,2.4996,2.6347,2.6803,2.44,2.3672,0.1951
1348.8924,71.7706,-999.25,171.8491,74.4504,55.5397,12.4521,0.0914,2.5239,1.5272,1.9197,2.2665,2.3803,2.4521,2.209,3.2875,0.1958
1349.0448,74.4588,-999.25,148.6393,73.4797,55.5428,12.3633,0.0916,2.5293,1.5958,1.9487,2.3726,2.4865,2.5194,2.1445,3.6762,0.1856
1349.1972,75.8296,-999.25,148.7118,71.9283,55.5459,12.3707,0.0918,2.5459,1.7967,2.4583,2.7682,3.0563,3.1919,2.7577,3.2945,0.1734
1349.3496,90.9164,-999.25,147.97,72.4471,55.5489,12.3707,0.092,2.5515,1.7474,2.2909,2.6527,2.8609,2.9754,2.7055,6.2382,0.1641
1349.502,106.0032,-999.25,156.7885,69.6601,55.552,12.4003,0.0922,2.5322,1.7434,2.2796,2.6388,2.8439,2.9509,2.2545,5.8998,0.1717
1349.6544,106.0055,-999.25,164.5071,71.7345,55.555,12.3411,0.0925,2.4978,1.1889,1.5047,1.6582,1.7591,1.8258,1.6763,4.0533,0.1925
1349.8068,107.0985,-999.25,177.2192,78.3629,55.558,12.4373,0.0927,2.405,0.6007,0.6686,0.7014,0.7173,0.7391,0.6059,1.3108,0.2182
1349.9592,108.9669,-999.25,196.8616,88.3018,55.561,12.4373,0.0929,2.2973,0.5768,0.6451,0.6751,0.6881,0.7061,0.6819,0.6781,0.2582
1350.1116,108.0303,-999.25,204.5705,94.6908,55.564,12.4632,0.0931,2.1913,0.5668,0.6519,0.6849,0.6933,0.7105,0.8016,0.4823,0.3031
1350.264,107.6039,-999.25,215.022,91.7086,55.5669,12.3559,0.0933,2.1513,0.5367,0.6357,0.6741,0.6801,0.6987,0.8078,0.4405,0.3559
1350.4164,108.4624,-999.25,228.3889,93.5477,55.5699,12.4817,0.0935,2.1497,0.5088,0.6188,0.6592,0.6628,0.675,0.8007,0.4047,0.3685
1350.5688,109.6483,-999.25,232.918,94.3891,55.5728,12.5852,0.0937,2.1408,0.4802,0.5996,0.6577,0.6616,0.6697,0.8211,0.372,0.356
1350.7212,110.2989,-999.25,241.7401,93.1418,55.5758,12.3929,0.0939,2.1405,0.4717,0.5867,0.6642,0.6744,0.6762,0.8514,0.3642,0.344
1350.8736,110.6323,-999.25,245.1993,94.6389,55.5787,12.4891,0.0941,2.1292,0.4634,0.5706,0.6479,0.6607,0.6547,0.8221,0.3752,0.3241
1351.026,111.2421,-999.25,245.6557,93.0092,55.5816,12.208,0.0943,2.1317,0.4573,0.5637,0.6431,0.6594,0.6589,0.8344,0.3507,0.3407
1351.1784,111.3568,-999.25,244.9913,96.3514,55.5845,12.3781,0.0945,2.1204,0.4383,0.5308,0.6027,0.6274,0.6262,0.7896,0.3318,0.3325
1351.3308,111.2082,-999.25,244.8327,95.0249,55.5874,12.4077,0.0947,2.123,0.4362,0.5253,0.5962,0.6308,0.6301,0.7988,0.3254,0.3322
1351.4832,111.334,-999.25,244.8685,94.5213,55.5902,12.4299,0.095,2.129,0.4194,0.5023,0.5677,0.6031,0.6047,0.7649,0.32,0.3284
1351.6356,111.2565,-999.25,244.4996,91.3416,55.5931,12.3855,0.0952,2.1457,0.4234,0.5049,0.568,0.6041,0.6092,0.7641,0.3379,0.3617
1351.788,111.2359,-999.25,243.5015,92.8589,55.5959,12.4373,0.0954,2.1497,0.4651,0.5601,0.6304,0.6693,0.6804,0.8604,0.3636,0.3638
1351.9404,111.3185,-999.25,242.4757,93.7807,55.5987,12.6,0.0956,2.1406,0.4714,0.5597,0.6291,0.6648,0.6783,0.842,0.3927,0.3577
1352.0928,111.3088,-999.25,241.8648,96.6467,55.6016,12.6518,0.0958,2.1253,0.446,0.5268,0.5912,0.622,0.64,0.7899,0.3601,0.3283
1352.2452,111.3699,-999.25,242.0208,90.7998,55.6044,12.4299,0.096,2.1258,0.4396,0.5118,0.5746,0.6055,0.6359,0.7783,0.3482,0.3303
1352.3976,111.5224,-999.25,241.4019,94.1406,55.6072,12.6,0.0962,2.1339,0.4468,0.5163,0.5758,0.604,0.6342,0.7724,0.3476,0.3313
1352.55,111.6026,-999.25,241.7053,91.3988,55.6099,12.6296,0.0964,2.1437,0.4518,0.5254,0.582,0.6102,0.642,0.7786,0.3687,0.3586
1352.7024,111.5285,-999.25,241.5956,91.8714,55.6127,12.4521,0.0966,2.1417,0.4728,0.5631,0.6277,0.6613,0.7044,0.8698,0.3594,0.3533
1352.8548,111.793,-999.25,241.8753,88.9088,55.6155,12.3485,0.0968,2.1293,0.4549,0.5344,0.5885,0.6151,0.6533,0.7941,0.36,0.3542
1353.0072,111.641,-999.25,242.0018,92.3619,55.6182,12.526,0.097,2.1227,0.4425,0.5176,0.576,0.6046,0.6446,0.7864,0.3322,0.3381
1353.1596,111.7999,-999.25,242.284,94.5342,55.6209,12.6222,0.0972,2.1215,0.433,0.507,0.5672,0.5949,0.6351,0.7786,0.3099,0.3946
1353.312,111.8238,-999.25,242.2903,95.0589,55.6236,12.3966,0.0975,2.124,0.4222,0.4953,0.553,0.5764,0.6145,0.7448,0.3104,0.4136
1353.4644,111.8279,-999.25,242.2344,95.6973,55.6264,12.4077,0.0977,2.1217,0.4616,0.5347,0.5914,0.6142,0.6458,0.7734,0.3313,0.3949
1353.6168,111.5815,-999.25,242.4633,90.7442,55.6291,12.5297,0.0979,2.1262,0.4596,0.551,0.6179,0.6467,0.6909,0.8585,0.3369,0.3961
1353.7692,111.7102,-999.25,242.3184,88.6366,55.6317,12.5519,0.0981,2.1284,0.4416,0.5299,0.5928,0.6189,0.6576,0.8156,0.3428,0.4073
1353.9216,111.6109,-999.25,242.7336,86.928,55.6344,12.4299,0.0983,2.1321,0.4117,0.4831,0.5368,0.5586,0.5915,0.7208,0.3225,0.4047
1354.074,111.57,-999.25,242.7136,89.3601,55.6371,12.4225,0.0985,2.1281,0.4021,0.4701,0.5224,0.543,0.5732,0.6944,0.3171,0.3697
1354.2264,111.539,-999.25,242.8774,87.0501,55.6397,12.5704,0.0987,2.1238,0.3982,0.4665,0.5197,0.5414,0.5696,0.7003,0.3041,0.3376
1354.3788,111.4439,-999.25,242.7149,84.7184,55.6424,12.3337,0.0989,2.1137,0.3897,0.4728,0.5284,0.5517,0.5792,0.7191,0.3137,0.3449
1354.5312,111.4043,-999.25,242.7654,87.2005,55.645,12.3559,0.0991,2.1138,0.4022,0.4762,0.5314,0.5562,0.5841,0.7225,0.3203,0.3078
1354.6836,111.418,-999.25,242.9071,88.8658,55.6476,12.3855,0.0993,2.1261,0.3965,0.4704,0.5252,0.5487,0.5729,0.7054,0.3264,0.3404
1354.836,111.491,-999.25,242.5668,92.1235,55.6502,12.3633,0.0995,2.1421,0.3801,0.4712,0.538,0.5649,0.5934,0.7366,0.3323,0.3511
1354.9884,111.4361,-999.25,242.5135,90.1736,55.6528,12.563,0.0997,2.1411,0.4158,0.4928,0.5564,0.5787,0.586,0.7288,0.3357,0.3994
1355.1408,111.4629,-999.25,242.4935,92.8627,55.6554,12.5112,0.0999,2.1353,0.4085,0.483,0.5461,0.5703,0.588,0.7248,0.3438,0.3812
1355.2932,111.5124,-999.25,243.0392,90.4816,55.658,12.5186,0.1002,2.1343,0.4007,0.4747,0.5356,0.5621,0.5825,0.7202,0.3429,0.3938
1355.4456,111.4973,-999.25,243.0109,93.4756,55.6605,12.4817,0.1004,2.1358,0.411,0.4896,0.5518,0.5813,0.6081,0.7569,0.3281,0.3812
1355.598,111.5922,-999.25,242.8508,91.9912,55.6631,12.5556,0.1006,2.1313,0.3882,0.4604,0.5126,0.535,0.5503,0.6747,0.3113,0.3936
1355.7504,111.4893,-999.25,243.728,91.5839,55.6656,12.4743,0.1008,2.1212,0.3844,0.4594,0.5114,0.5317,0.5427,0.674,0.3017,0.354
1355.9028,111.7008,-999.25,244.0394,89.654,55.6682,12.5741,0.101,2.1214,0.3749,0.4591,0.5161,0.5385,0.5616,0.7025,0.2984,0.3663
1356.0552,111.8085,-999.25,244.4047,89.0909,55.6707,12.4965,0.1012,2.1263,0.3791,0.4584,0.5167,0.5377,0.5623,0.7009,0.302,0.3655
1356.2076,111.6848,-999.25,245.3459,87.6125,55.6732,12.4521,0.1014,2.132,0.386,0.4655,0.5201,0.5401,0.5572,0.6896,0.3131,0.369
1356.36,111.6525,-999.25,245.2285,84.3933,55.6757,12.5852,0.1016,2.1247,0.3864,0.4619,0.5165,0.5364,0.5486,0.6753,0.3232,0.3599
1356.5124,111.7737,-999.25,245.0136,84.9567,55.6782,12.5186,0.1018,2.1189,0.3896,0.4595,0.5134,0.5342,0.5422,0.67,0.3179,0.3609
1356.6648,111.9481,-999.25,244.6662,84.9205,55.6807,12.4965,0.102,2.1136,0.3961,0.4707,0.5314,0.556,0.573,0.7148,0.3072,0.3795
1356.8172,112.1395,-999.25,244.6711,91.1625,55.6832,12.4632,0.1022,2.1158,0.385,0.461,0.5224,0.5485,0.5683,0.712,0.3036,0.3625
1356.9696,112.1706,-999.25,244.9902,90.9284,55.6856,12.441,0.1024,2.1198,0.3981,0.4744,0.5368,0.5658,0.5903,0.741,0.3124,0.3781
