datasetName,TWT,BVW_DUAL,CALI,DENS,DEPR,GAMM,LN_RHOV,NEUT,PHIT_D,RFC,RHOV,RUNSUM_DC,SONI,SSON,SSON_2,SWT_DUAL,SWT_DUAL_UNCL,TVD,VSH_GR
,ms,v/v,IN,G/C3,OHMM,GAPI,ampl,FRAC,v/v,ampl,g.m/cm3.s,ampl,US/F,US/F,US/F,v/v,v/v,FT,v/v
GQC_old,1985,-9999,-9999,-9999,-9999,107.1692,-9999,-9999,-9999,-9999,-9999,-9999,151.6278,-9999,-9999,-9999,-9999,6217.5,-9999
GQC_old,1986,-9999,-9999,-9999,-9999,106.4392,-9999,-9999,-9999,-9999,-9999,-9999,149.9403,-9999,-9999,-9999,-9999,6220.5,-9999
GQC_old,1987,-9999,-9999,-9999,-9999,109.1077,-9999,-9999,-9999,-9999,-9999,-9999,148.6806,-9999,-9999,-9999,-9999,6224,-9999
GQC_old,1988,-9999,-9999,-9999,-9999,108.3054,-9999,-9999,-9999,-9999,-9999,-9999,149.4636,-9999,-9999,-9999,-9999,6227,-9999
GQC_old,1989,-9999,-9999,-9999,-9999,104.4331,-9999,-9999,-9999,-9999,-9999,-9999,148.3988,-9999,-9999,-9999,-9999,6230.5,-9999
GQC_old,1990,-9999,-9999,-9999,-9999,112.1462,-9999,-9999,-9999,-9999,-9999,-9999,147.9493,-9999,-9999,-9999,-9999,6234,-9999
GQC_old,1991,-9999,-9999,-9999,-9999,120.2477,-9999,-9999,-9999,-9999,-9999,-9999,146.049,-9999,-9999,-9999,-9999,6237,-9999
GQC_old,1992,-9999,-9999,-9999,-9999,119.6908,-9999,-9999,-9999,-9999,-9999,-9999,138.1525,-9999,-9999,-9999,-9999,6240.5,-9999
GQC_old,1993,-9999,-9999,-9999,-9999,116.6977,-9999,-9999,-9999,-9999,-9999,-9999,138.0149,-9999,-9999,-9999,-9999,6243.5,-9999
GQC_old,1994,-9999,-9999,-9999,-9999,120.1408,-9999,-9999,-9999,-9999,-9999,-9999,143.7542,-9999,-9999,-9999,-9999,6247,-9999
GQC_old,1995,-9999,-9999,-9999,-9999,128.1643,-9999,-9999,-9999,-9999,-9999,-9999,147.1281,-9999,-9999,-9999,-9999,6250.25,-9999
GQC_old,1996,-9999,-9999,-9999,-9999,130.2085,-9999,-9999,-9999,-9999,-9999,-9999,148.5165,-9999,-9999,-9999,-9999,6253.5,-9999
GQC_old,1997,-9999,-9999,-9999,-9999,123.9169,-9999,-9999,-9999,-9999,-9999,-9999,147.7797,-9999,-9999,-9999,-9999,6257,-9999
GQC_old,1998,-9999,-9999,-9999,-9999,115.6115,-9999,-9999,-9999,-9999,-9999,-9999,148.9066,-9999,-9999,-9999,-9999,6260,-9999
GQC_old,1999,-9999,-9999,-9999,-9999,110.8446,-9999,-9999,-9999,-9999,-9999,-9999,150.8249,-9999,-9999,-9999,-9999,6263.5,-9999
GQC_old,2000,-9999,-9999,-9999,-9999,111.2738,-9999,-9999,-9999,-9999,-9999,-9999,152.2679,-9999,-9999,-9999,-9999,6266.5,-9999
GQC_old,2001,-9999,-9999,-9999,-9999,111.0377,-9999,-9999,-9999,-9999,-9999,-9999,151.8165,-9999,-9999,-9999,-9999,6270,-9999
GQC_old,2002,-9999,-9999,-9999,-9999,103.4792,-9999,-9999,-9999,-9999,-9999,-9999,151.7656,-9999,-9999,-9999,-9999,6273.5,-9999
GQC_old,2003,-9999,-9999,-9999,-9999,98.13154,-9999,-9999,-9999,-9999,-9999,-9999,152.645,-9999,-9999,-9999,-9999,6276.5,-9999
GQC_old,2004,-9999,-9999,-9999,-9999,99.21154,-9999,-9999,-9999,-9999,-9999,-9999,145.9779,-9999,-9999,-9999,-9999,6280,-9999
GQC_old,2005,-9999,-9999,-9999,-9999,96.84538,-9999,-9999,-9999,-9999,-9999,-9999,145.386,-9999,-9999,-9999,-9999,6283,-9999
GQC_old,2006,-9999,-9999,-9999,-9999,95.87077,-9999,-9999,-9999,-9999,-9999,-9999,151.8597,-9999,-9999,-9999,-9999,6286.5,-9999
GQC_old,2007,-9999,-9999,-9999,-9999,101.7885,-9999,-9999,-9999,-9999,-9999,-9999,151.3049,-9999,-9999,-9999,-9999,6289.5,-9999
GQC_old,2008,-9999,-9999,-9999,-9999,105.9715,-9999,-9999,-9999,-9999,-9999,-9999,151.5984,-9999,-9999,-9999,-9999,6293,-9999
GQC_old,2009,-9999,-9999,-9999,-9999,106.7392,-9999,-9999,-9999,-9999,-9999,-9999,145.7698,-9999,-9999,-9999,-9999,6296.5,-9999
GQC_old,2010,-9999,-9999,-9999,-9999,102.0446,-9999,-9999,-9999,-9999,-9999,-9999,144.646,-9999,-9999,-9999,-9999,6299.5,-9999
GQC_old,2011,-9999,-9999,-9999,-9999,102.2254,-9999,-9999,-9999,-9999,-9999,-9999,149.329,-9999,-9999,-9999,-9999,6303,-9999
GQC_old,2012,-9999,-9999,-9999,-9999,110.0029,-9999,-9999,-9999,-9999,-9999,-9999,149.0594,-9999,-9999,-9999,-9999,6306.25,-9999
GQC_old,2013,-9999,-9999,-9999,-9999,112.5938,-9999,-9999,-9999,-9999,-9999,-9999,148.5059,-9999,-9999,-9999,-9999,6309.5,-9999
GQC_old,2014,-9999,-9999,-9999,-9999,111.8269,-9999,-9999,-9999,-9999,-9999,-9999,147.4921,-9999,-9999,-9999,-9999,6313,-9999
GQC_old,2015,-9999,-9999,-9999,-9999,110.6823,-9999,-9999,-9999,-9999,-9999,-9999,147.258,-9999,-9999,-9999,-9999,6316.5,-9999
GQC_old,2016,-9999,-9999,-9999,-9999,109.18,-9999,-9999,-9999,-9999,-9999,-9999,148.0035,-9999,-9999,-9999,-9999,6319.75,-9999
GQC_old,2017,-9999,-9999,-9999,-9999,109.7123,-9999,-9999,-9999,-9999,-9999,-9999,143.6187,-9999,-9999,-9999,-9999,6323,-9999
GQC_old,2018,-9999,-9999,-9999,-9999,102.8277,-9999,-9999,-9999,-9999,-9999,-9999,142.5121,-9999,-9999,-9999,-9999,6326.5,-9999
GQC_old,2019,-9999,-9999,-9999,-9999,95.72692,-9999,-9999,-9999,-9999,-9999,-9999,146.8531,-9999,-9999,-9999,-9999,6330,-9999
GQC_old,2020,-9999,-9999,-9999,-9999,109.2936,-9999,-9999,-9999,-9999,-9999,-9999,144.3072,-9999,-9999,-9999,-9999,6333.25,-9999
GQC_old,2021,-9999,-9999,-9999,-9999,117.7907,-9999,-9999,-9999,-9999,-9999,-9999,144.4665,-9999,-9999,-9999,-9999,6336.75,-9999
GQC_old,2022,-9999,-9999,-9999,-9999,113.7869,-9999,-9999,-9999,-9999,-9999,-9999,147.1454,-9999,-9999,-9999,-9999,6340,-9999
GQC_old,2023,-9999,-9999,-9999,-9999,113.7846,-9999,-9999,-9999,-9999,-9999,-9999,147.9912,-9999,-9999,-9999,-9999,6343.5,-9999
GQC_old,2024,-9999,-9999,-9999,-9999,117.9843,-9999,-9999,-9999,-9999,-9999,-9999,148.5847,-9999,-9999,-9999,-9999,6346.75,-9999
GQC_old,2025,-9999,-9999,-9999,-9999,117.9071,-9999,-9999,-9999,-9999,-9999,-9999,148.5737,-9999,-9999,-9999,-9999,6350.25,-9999
GQC_old,2026,-9999,-9999,-9999,-9999,119.6423,-9999,-9999,-9999,-9999,-9999,-9999,148.0615,-9999,-9999,-9999,-9999,6353.5,-9999
GQC_old,2027,-9999,-9999,-9999,-9999,117.9746,-9999,-9999,-9999,-9999,-9999,-9999,148.3296,-9999,-9999,-9999,-9999,6357,-9999
GQC_old,2028,-9999,-9999,-9999,-9999,109.4814,-9999,-9999,-9999,-9999,-9999,-9999,148.4507,-9999,-9999,-9999,-9999,6360.25,-9999
GQC_old,2029,-9999,-9999,-9999,-9999,107.6793,-9999,-9999,-9999,-9999,-9999,-9999,146.1416,-9999,-9999,-9999,-9999,6363.75,-9999
GQC_old,2030,-9999,-9999,-9999,-9999,111.2123,-9999,-9999,-9999,-9999,-9999,-9999,145.6759,-9999,-9999,-9999,-9999,6367,-9999
GQC_old,2031,-9999,-9999,-9999,-9999,110.2392,-9999,-9999,-9999,-9999,-9999,-9999,147.3955,-9999,-9999,-9999,-9999,6370.5,-9999
GQC_old,2032,-9999,-9999,-9999,-9999,110.0329,-9999,-9999,-9999,-9999,-9999,-9999,145.579,-9999,-9999,-9999,-9999,6373.75,-9999
GQC_old,2033,-9999,-9999,-9999,-9999,108.9814,-9999,-9999,-9999,-9999,-9999,-9999,145.0382,-9999,-9999,-9999,-9999,6377.25,-9999
GQC_old,2034,-9999,-9999,-9999,-9999,108.8177,-9999,-9999,-9999,-9999,-9999,-9999,146.9001,-9999,-9999,-9999,-9999,6380.5,-9999
GQC_old,2035,-9999,-9999,-9999,-9999,110.3585,-9999,-9999,-9999,-9999,-9999,-9999,147.7724,-9999,-9999,-9999,-9999,6384,-9999
GQC_old,2036,-9999,-9999,-9999,-9999,109.13,-9999,-9999,-9999,-9999,-9999,-9999,147.192,-9999,-9999,-9999,-9999,6387.25,-9999
GQC_old,2037,-9999,-9999,-9999,-9999,114.3886,-9999,-9999,-9999,-9999,-9999,-9999,145.6996,-9999,-9999,-9999,-9999,6390.75,-9999
GQC_old,2038,-9999,-9999,-9999,-9999,113.8777,-9999,-9999,-9999,-9999,-9999,-9999,145.2796,-9999,-9999,-9999,-9999,6394,-9999
GQC_old,2039,-9999,-9999,-9999,-9999,107.0231,-9999,-9999,-9999,-9999,-9999,-9999,145.6305,-9999,-9999,-9999,-9999,6397.5,-9999
GQC_old,2040,-9999,-9999,-9999,-9999,113.1646,-9999,-9999,-9999,-9999,-9999,-9999,147.1252,-9999,-9999,-9999,-9999,6401,-9999
GQC_old,2041,-9999,-9999,-9999,-9999,114.305,-9999,-9999,-9999,-9999,-9999,-9999,148.6487,-9999,-9999,-9999,-9999,6404.25,-9999
GQC_old,2042,-9999,-9999,-9999,-9999,111.9777,-9999,-9999,-9999,-9999,-9999,-9999,148.3319,-9999,-9999,-9999,-9999,6407.5,-9999
GQC_old,2043,-9999,-9999,-9999,-9999,115.57,-9999,-9999,-9999,-9999,-9999,-9999,147.0183,-9999,-9999,-9999,-9999,6411,-9999
GQC_old,2044,-9999,-9999,-9999,-9999,116.8146,-9999,-9999,-9999,-9999,-9999,-9999,146.8037,-9999,-9999,-9999,-9999,6414.5,-9999
GQC_old,2045,-9999,-9999,-9999,-9999,112.0971,-9999,-9999,-9999,-9999,-9999,-9999,145.0927,-9999,-9999,-9999,-9999,6417.75,-9999
GQC_old,2046,-9999,-9999,-9999,-9999,108.7231,-9999,-9999,-9999,-9999,-9999,-9999,143.3417,-9999,-9999,-9999,-9999,6421,-9999
GQC_old,2047,-9999,-9999,-9999,-9999,111.4869,-9999,-9999,-9999,-9999,-9999,-9999,145.0598,-9999,-9999,-9999,-9999,6424.5,-9999
GQC_old,2048,-9999,-9999,-9999,-9999,111.8392,-9999,-9999,-9999,-9999,-9999,-9999,145.4633,-9999,-9999,-9999,-9999,6428,-9999
GQC_old,2049,-9999,-9999,-9999,-9999,107.1514,-9999,-9999,-9999,-9999,-9999,-9999,144.7031,-9999,-9999,-9999,-9999,6431.25,-9999
GQC_old,2050,-9999,-9999,-9999,-9999,108.8931,-9999,-9999,-9999,-9999,-9999,-9999,146.9171,-9999,-9999,-9999,-9999,6434.5,-9999
GQC_old,2051,-9999,-9999,-9999,-9999,112.95,-9999,-9999,-9999,-9999,-9999,-9999,149.0053,-9999,-9999,-9999,-9999,6438,-9999
GQC_old,2052,-9999,-9999,-9999,-9999,109.6869,-9999,-9999,-9999,-9999,-9999,-9999,146.5019,-9999,-9999,-9999,-9999,6441.5,-9999
GQC_old,2053,-9999,-9999,-9999,-9999,109.3329,-9999,-9999,-9999,-9999,-9999,-9999,145.3985,-9999,-9999,-9999,-9999,6444.75,-9999
GQC_old,2054,-9999,-9999,-9999,-9999,109.5329,-9999,-9999,-9999,-9999,-9999,-9999,142.7887,-9999,-9999,-9999,-9999,6448.25,-9999
GQC_old,2055,-9999,-9999,-9999,-9999,109.9169,-9999,-9999,-9999,-9999,-9999,-9999,137.4651,-9999,-9999,-9999,-9999,6451.5,-9999
GQC_old,2056,-9999,-9999,-9999,-9999,109.4523,-9999,-9999,-9999,-9999,-9999,-9999,138.6362,-9999,-9999,-9999,-9999,6455,-9999
GQC_old,2057,-9999,-9999,-9999,-9999,109.4586,-9999,-9999,-9999,-9999,-9999,-9999,143.9894,-9999,-9999,-9999,-9999,6458.25,-9999
GQC_old,2058,-9999,-9999,-9999,-9999,116.5,-9999,-9999,-9999,-9999,-9999,-9999,146.2383,-9999,-9999,-9999,-9999,6461.75,-9999
GQC_old,2059,-9999,-9999,-9999,-9999,118.0977,-9999,-9999,-9999,-9999,-9999,-9999,144.2737,-9999,-9999,-9999,-9999,6465,-9999
GQC_old,2060,-9999,-9999,-9999,-9999,113.3623,-9999,-9999,-9999,-9999,-9999,-9999,141.6605,-9999,-9999,-9999,-9999,6468.5,-9999
GQC_old,2061,-9999,-9999,-9999,-9999,112.5757,-9999,-9999,-9999,-9999,-9999,-9999,145.5796,-9999,-9999,-9999,-9999,6471.75,-9999
GQC_old,2062,-9999,-9999,-9999,-9999,112.8314,-9999,-9999,-9999,-9999,-9999,-9999,148.7894,-9999,-9999,-9999,-9999,6475.25,-9999
GQC_old,2063,-9999,-9999,-9999,-9999,113.1238,-9999,-9999,-9999,-9999,-9999,-9999,147.3872,-9999,-9999,-9999,-9999,6478.5,-9999
GQC_old,2064,-9999,-9999,-9999,-9999,114.8285,-9999,-9999,-9999,-9999,-9999,-9999,146.0886,-9999,-9999,-9999,-9999,6482,-9999
GQC_old,2065,-9999,-9999,-9999,-9999,113.1607,-9999,-9999,-9999,-9999,-9999,-9999,144.6602,-9999,-9999,-9999,-9999,6485.25,-9999
GQC_old,2066,-9999,-9999,-9999,-9999,111.2821,-9999,-9999,-9999,-9999,-9999,-9999,143.7399,-9999,-9999,-9999,-9999,6488.75,-9999
GQC_old,2067,-9999,-9999,-9999,-9999,112.6915,-9999,-9999,-9999,-9999,-9999,-9999,143.9165,-9999,-9999,-9999,-9999,6492,-9999
GQC_old,2068,-9999,-9999,-9999,-9999,109.2346,-9999,-9999,-9999,-9999,-9999,-9999,144.4652,-9999,-9999,-9999,-9999,6495.5,-9999
GQC_old,2069,-9999,-9999,-9999,-9999,106.2515,-9999,-9999,-9999,-9999,-9999,-9999,144.9441,-9999,-9999,-9999,-9999,6499,-9999
GQC_old,2070,-9999,-9999,-9999,-9999,109.8521,-9999,-9999,-9999,-9999,-9999,-9999,144.7851,-9999,-9999,-9999,-9999,6502.25,-9999
GQC_old,2071,-9999,-9999,-9999,-9999,112.8354,-9999,-9999,-9999,-9999,-9999,-9999,144.4564,-9999,-9999,-9999,-9999,6505.5,-9999
GQC_old,2072,-9999,-9999,-9999,-9999,109.1738,-9999,-9999,-9999,-9999,-9999,-9999,142.443,-9999,-9999,-9999,-9999,6509,-9999
GQC_old,2073,-9999,-9999,-9999,-9999,107.2471,-9999,-9999,-9999,-9999,-9999,-9999,140.2848,-9999,-9999,-9999,-9999,6512.25,-9999
GQC_old,2074,-9999,-9999,-9999,-9999,105.8885,-9999,-9999,-9999,-9999,-9999,-9999,143.5227,-9999,-9999,-9999,-9999,6515.5,-9999
GQC_old,2075,-9999,-9999,-9999,-9999,106.2838,-9999,-9999,-9999,-9999,-9999,-9999,147.432,-9999,-9999,-9999,-9999,6519,-9999
GQC_old,2076,-9999,-9999,-9999,-9999,108.7023,-9999,-9999,-9999,-9999,-9999,-9999,147.5002,-9999,-9999,-9999,-9999,6522.5,-9999
GQC_old,2077,-9999,-9999,-9999,-9999,109.5721,-9999,-9999,-9999,-9999,-9999,-9999,147.7443,-9999,-9999,-9999,-9999,6525.75,-9999
GQC_old,2078,-9999,-9999,-9999,-9999,109.3077,-9999,-9999,-9999,-9999,-9999,-9999,147.4685,-9999,-9999,-9999,-9999,6529,-9999
GQC_old,2079,-9999,-9999,-9999,-9999,107.6469,-9999,-9999,-9999,-9999,-9999,-9999,147.8911,-9999,-9999,-9999,-9999,6532.5,-9999
GQC_old,2080,-9999,-9999,-9999,-9999,109.4907,-9999,-9999,-9999,-9999,-9999,-9999,147.9957,-9999,-9999,-9999,-9999,6535.75,-9999
GQC_old,2081,-9999,-9999,-9999,-9999,105.9977,-9999,-9999,-9999,-9999,-9999,-9999,146.9817,-9999,-9999,-9999,-9999,6539,-9999
GQC_old,2082,-9999,-9999,-9999,-9999,98.12692,-9999,-9999,-9999,-9999,-9999,-9999,146.873,-9999,-9999,-9999,-9999,6542.5,-9999
GQC_old,2083,-9999,-9999,-9999,-9999,100.6043,-9999,-9999,-9999,-9999,-9999,-9999,147.5357,-9999,-9999,-9999,-9999,6545.75,-9999
GQC_old,2084,-9999,-9999,-9999,-9999,103.5369,-9999,-9999,-9999,-9999,-9999,-9999,148.2056,-9999,-9999,-9999,-9999,6549,-9999
GQC_old,2085,-9999,-9999,-9999,-9999,104.6308,-9999,-9999,-9999,-9999,-9999,-9999,148.8036,-9999,-9999,-9999,-9999,6552.5,-9999
GQC_old,2086,-9999,-9999,-9999,-9999,107.5946,-9999,-9999,-9999,-9999,-9999,-9999,148.4179,-9999,-9999,-9999,-9999,6556,-9999
GQC_old,2087,-9999,-9999,-9999,-9999,106.6986,-9999,-9999,-9999,-9999,-9999,-9999,148.0768,-9999,-9999,-9999,-9999,6559.25,-9999
GQC_old,2088,-9999,-9999,-9999,-9999,104.8923,-9999,-9999,-9999,-9999,-9999,-9999,147.9816,-9999,-9999,-9999,-9999,6562.5,-9999
GQC_old,2089,-9999,-9999,-9999,-9999,104.4569,-9999,-9999,-9999,-9999,-9999,-9999,147.4059,-9999,-9999,-9999,-9999,6566,-9999
GQC_old,2090,-9999,-9999,-9999,-9999,103.94,-9999,-9999,-9999,-9999,-9999,-9999,147.0951,-9999,-9999,-9999,-9999,6569.25,-9999
GQC_old,2091,-9999,-9999,-9999,-9999,106.1138,-9999,-9999,-9999,-9999,-9999,-9999,147.7073,-9999,-9999,-9999,-9999,6572.5,-9999
GQC_old,2092,-9999,-9999,-9999,-9999,108.2554,-9999,-9999,-9999,-9999,-9999,-9999,148.4711,-9999,-9999,-9999,-9999,6576,-9999
GQC_old,2093,-9999,-9999,-9999,-9999,107.11,-9999,-9999,-9999,-9999,-9999,-9999,147.7323,-9999,-9999,-9999,-9999,6579.25,-9999
GQC_old,2094,-9999,-9999,-9999,-9999,104.0223,-9999,-9999,-9999,-9999,-9999,-9999,147.507,-9999,-9999,-9999,-9999,6582.5,-9999
GQC_old,2095,-9999,-9999,-9999,-9999,103.1062,-9999,-9999,-9999,-9999,-9999,-9999,149.1447,-9999,-9999,-9999,-9999,6586,-9999
GQC_old,2096,-9999,-9999,-9999,-9999,101.9885,-9999,-9999,-9999,-9999,-9999,-9999,148.8598,-9999,-9999,-9999,-9999,6589.5,-9999
GQC_old,2097,-9999,-9999,-9999,-9999,101.8186,-9999,-9999,-9999,-9999,-9999,-9999,147.0507,-9999,-9999,-9999,-9999,6592.75,-9999
GQC_old,2098,-9999,-9999,-9999,-9999,102.4623,-9999,-9999,-9999,-9999,-9999,-9999,146.2751,-9999,-9999,-9999,-9999,6596,-9999
GQC_old,2099,-9999,-9999,-9999,-9999,103.3546,-9999,-9999,-9999,-9999,-9999,-9999,145.3801,-9999,-9999,-9999,-9999,6599.5,-9999
GQC_old,2100,-9999,-9999,-9999,-9999,103.7086,-9999,-9999,-9999,-9999,-9999,-9999,144.8499,-9999,-9999,-9999,-9999,6602.75,-9999
GQC_old,2101,-9999,-9999,-9999,-9999,102.5254,-9999,-9999,-9999,-9999,-9999,-9999,146.0166,-9999,-9999,-9999,-9999,6606,-9999
GQC_old,2102,-9999,-9999,-9999,-9999,103.1223,-9999,-9999,-9999,-9999,-9999,-9999,146.5035,-9999,-9999,-9999,-9999,6609.5,-9999
GQC_old,2103,-9999,-9999,-9999,-9999,102.5629,-9999,-9999,-9999,-9999,-9999,-9999,146.7048,-9999,-9999,-9999,-9999,6612.75,-9999
GQC_old,2104,-9999,-9999,-9999,-9999,101.6415,-9999,-9999,-9999,-9999,-9999,-9999,148.792,-9999,-9999,-9999,-9999,6616,-9999
GQC_old,2105,-9999,-9999,-9999,-9999,101.9454,-9999,-9999,-9999,-9999,-9999,-9999,149.0044,-9999,-9999,-9999,-9999,6619.5,-9999
GQC_old,2106,-9999,-9999,-9999,-9999,100.7362,-9999,-9999,-9999,-9999,-9999,-9999,148.8682,-9999,-9999,-9999,-9999,6623,-9999
GQC_old,2107,-9999,-9999,-9999,-9999,100.9193,-9999,-9999,-9999,-9999,-9999,-9999,149.3042,-9999,-9999,-9999,-9999,6626.25,-9999
GQC_old,2108,-9999,-9999,-9999,-9999,99.80077,-9999,-9999,-9999,-9999,-9999,-9999,149.1073,-9999,-9999,-9999,-9999,6629.5,-9999
GQC_old,2109,-9999,-9999,-9999,-9999,99.77461,-9999,-9999,-9999,-9999,-9999,-9999,149.6958,-9999,-9999,-9999,-9999,6633,-9999
GQC_old,2110,-9999,-9999,-9999,-9999,102.68,-9999,-9999,-9999,-9999,-9999,-9999,150.8532,-9999,-9999,-9999,-9999,6636.25,-9999
GQC_old,2111,-9999,-9999,-9999,-9999,100.3923,-9999,-9999,-9999,-9999,-9999,-9999,151.8894,-9999,-9999,-9999,-9999,6639.5,-9999
GQC_old,2112,-9999,-9999,-9999,-9999,97.10923,-9999,-9999,-9999,-9999,-9999,-9999,150.5924,-9999,-9999,-9999,-9999,6643,-9999
GQC_old,2113,-9999,-9999,-9999,-9999,95.03857,-9999,-9999,-9999,-9999,-9999,-9999,149.5131,-9999,-9999,-9999,-9999,6646.25,-9999
GQC_old,2114,-9999,-9999,-9999,-9999,96.41692,-9999,-9999,-9999,-9999,-9999,-9999,148.9981,-9999,-9999,-9999,-9999,6649.5,-9999
GQC_old,2115,-9999,-9999,-9999,-9999,102.8292,-9999,-9999,-9999,-9999,-9999,-9999,147.3136,-9999,-9999,-9999,-9999,6653,-9999
GQC_old,2116,-9999,-9999,-9999,-9999,104.98,-9999,-9999,-9999,-9999,-9999,-9999,145.0861,-9999,-9999,-9999,-9999,6656.5,-9999
GQC_old,2117,-9999,-9999,-9999,-9999,102.9915,-9999,-9999,-9999,-9999,-9999,-9999,145.3903,-9999,-9999,-9999,-9999,6659.5,-9999
GQC_old,2118,-9999,-9999,-9999,-9999,103.1423,-9999,-9999,-9999,-9999,-9999,-9999,145.4507,-9999,-9999,-9999,-9999,6663,-9999
GQC_old,2119,-9999,-9999,-9999,-9999,107.2246,-9999,-9999,-9999,-9999,-9999,-9999,145.282,-9999,-9999,-9999,-9999,6666.5,-9999
GQC_old,2120,-9999,-9999,-9999,-9999,106.8064,-9999,-9999,-9999,-9999,-9999,-9999,145.8658,-9999,-9999,-9999,-9999,6669.75,-9999
GQC_old,2121,-9999,-9999,-9999,-9999,104.8962,-9999,-9999,-9999,-9999,-9999,-9999,145.8299,-9999,-9999,-9999,-9999,6673,-9999
GQC_old,2122,-9999,-9999,-9999,-9999,106.1685,-9999,-9999,-9999,-9999,-9999,-9999,146.592,-9999,-9999,-9999,-9999,6676.5,-9999
GQC_old,2123,-9999,-9999,-9999,-9999,109.0457,-9999,-9999,-9999,-9999,-9999,-9999,146.6056,-9999,-9999,-9999,-9999,6679.75,-9999
GQC_old,2124,-9999,-9999,-9999,-9999,110.0108,-9999,-9999,-9999,-9999,-9999,-9999,145.9778,-9999,-9999,-9999,-9999,6683,-9999
GQC_old,2125,-9999,-9999,-9999,-9999,108.7531,-9999,-9999,-9999,-9999,-9999,-9999,146.1453,-9999,-9999,-9999,-9999,6686.5,-9999
GQC_old,2126,-9999,-9999,-9999,-9999,110.0392,-9999,-9999,-9999,-9999,-9999,-9999,146.7935,-9999,-9999,-9999,-9999,6690,-9999
GQC_old,2127,-9999,-9999,-9999,-9999,107.5061,-9999,-9999,-9999,-9999,-9999,-9999,147.5345,-9999,-9999,-9999,-9999,6693,-9999
GQC_old,2128,-9999,-9999,-9999,-9999,105.5408,-9999,-9999,-9999,-9999,-9999,-9999,147.8794,-9999,-9999,-9999,-9999,6696.5,-9999
GQC_old,2129,-9999,-9999,-9999,-9999,108.3423,-9999,-9999,-9999,-9999,-9999,-9999,147.7092,-9999,-9999,-9999,-9999,6700,-9999
GQC_old,2130,-9999,-9999,-9999,-9999,107.9021,-9999,-9999,-9999,-9999,-9999,-9999,147.4522,-9999,-9999,-9999,-9999,6703.25,-9999
GQC_old,2131,-9999,-9999,-9999,-9999,105.1557,-9999,-9999,-9999,-9999,-9999,-9999,147.1323,-9999,-9999,-9999,-9999,6706.75,-9999
GQC_old,2132,-9999,-9999,-9999,-9999,98.95308,-9999,-9999,-9999,-9999,-9999,-9999,146.4497,-9999,-9999,-9999,-9999,6710,-9999
GQC_old,2133,-9999,-9999,-9999,-9999,99.43462,-9999,-9999,-9999,-9999,-9999,-9999,143.6341,-9999,-9999,-9999,-9999,6713.5,-9999
GQC_old,2134,-9999,-9999,-9999,-9999,108.6486,-9999,-9999,-9999,-9999,-9999,-9999,143.6886,-9999,-9999,-9999,-9999,6716.75,-9999
GQC_old,2135,-9999,-9999,-9999,-9999,110.3679,-9999,-9999,-9999,-9999,-9999,-9999,145.7691,-9999,-9999,-9999,-9999,6720.25,-9999
GQC_old,2136,-9999,-9999,-9999,-9999,107.7536,-9999,-9999,-9999,-9999,-9999,-9999,145.9497,-9999,-9999,-9999,-9999,6723.75,-9999
GQC_old,2137,-9999,-9999,-9999,-9999,111.6708,-9999,-9999,-9999,-9999,-9999,-9999,146.3226,-9999,-9999,-9999,-9999,6727,-9999
GQC_old,2138,-9999,-9999,-9999,-9999,110.29,-9999,-9999,-9999,-9999,-9999,-9999,146.262,-9999,-9999,-9999,-9999,6730.5,-9999
GQC_old,2139,-9999,-9999,-9999,-9999,107.8936,-9999,-9999,-9999,-9999,-9999,-9999,146.111,-9999,-9999,-9999,-9999,6733.75,-9999
GQC_old,2140,-9999,-9999,-9999,-9999,110.6593,-9999,-9999,-9999,-9999,-9999,-9999,145.7628,-9999,-9999,-9999,-9999,6737.25,-9999
GQC_old,2141,-9999,-9999,-9999,-9999,110.5393,-9999,-9999,-9999,-9999,-9999,-9999,144.9425,-9999,-9999,-9999,-9999,6740.75,-9999
GQC_old,2142,-9999,-9999,-9999,-9999,106.7592,-9999,-9999,-9999,-9999,-9999,-9999,143.9588,-9999,-9999,-9999,-9999,6744,-9999
GQC_old,2143,-9999,-9999,-9999,-9999,106.9362,-9999,-9999,-9999,-9999,-9999,-9999,142.1408,-9999,-9999,-9999,-9999,6747.5,-9999
GQC_old,2144,-9999,-9999,-9999,-9999,109.9946,-9999,-9999,-9999,-9999,-9999,-9999,142.813,-9999,-9999,-9999,-9999,6751,-9999
GQC_old,2145,-9999,-9999,-9999,-9999,109.565,-9999,-9999,-9999,-9999,-9999,-9999,142.7312,-9999,-9999,-9999,-9999,6754.25,-9999
GQC_old,2146,-9999,-9999,-9999,-9999,105.6393,-9999,-9999,-9999,-9999,-9999,-9999,143.6856,-9999,-9999,-9999,-9999,6757.75,-9999
GQC_old,2147,-9999,-9999,-9999,-9999,108.4731,-9999,-9999,-9999,-9999,-9999,-9999,145.8702,-9999,-9999,-9999,-9999,6761,-9999
GQC_old,2148,-9999,-9999,-9999,-9999,112.5162,-9999,-9999,-9999,-9999,-9999,-9999,145.7534,-9999,-9999,-9999,-9999,6764.5,-9999
datasetName,TWT,BVW_DUAL,CALI,DENS,DEPR,GAMM,LN_RHOV,NEUT,PHIT_D,RFC,RHOV,RUNSUM_DC,SONI,SSON,SSON_2,SWT_DUAL,SWT_DUAL_UNCL,TVD,VSH_GR
