$Csv,:WELL

WELL,Depth,DTCO3,DTSH5,ECGR,HAZI,HCAL,HDEVI,RHOZ,RLA1,RLA2,RLA3,RLA4,RLA5,RT_HRLT,RXOZ,TNPH,DTCO3,DTSH3,DTSH6,HAZI,HCAL,HDEVI,RHOZ,RLA1,RLA2,RLA3,RLA4,RLA5,RT_HRLT,RXOZ,TNPH
.,M,us/ft,.,GAPI,.,in,.,g/cm3,ohm.m,ohm.m,ohm.m,ohm.m,ohm.m,ohm.m,ohm.m,v/v,US/F,US/F,US/F,Deg,IN,Deg,G/C3,OHMM,OHMM,OHMM,OHMM,OHMM,OHMM,OHMM,V/V
02_97_DD_2X,1672.4376,-999.2500,-999.2500,79.7089,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,70.235,125.4441,125.1796,226.6967,12.2967,6.8708,2.4036,1.4157,1.7501,1.8707,1.8949,1.8879,2.0835,1.4285,0.1961
02_97_DD_2X,1672.59,-999.2500,-999.2500,76.826,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,68.9308,126.9813,125.1907,226.6788,12.2745,6.8797,2.4135,1.6512,2.1891,2.3387,2.4073,2.3581,2.8564,1.2788,0.2162
02_97_DD_2X,1672.7424,-999.2500,-999.2500,73.0321,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,68.0347,123.5072,124.1377,226.6611,12.4521,6.8887,2.4487,2.2688,3.4475,4.0472,4.1843,4.1388,5.1401,1.9929,0.2061
02_97_DD_2X,1672.8948,-999.2500,-999.2500,69.5319,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,67.9443,128.7045,124.3293,226.6433,12.2819,6.8976,2.4764,2.3518,3.664,4.3522,4.5097,4.4495,5.209,2.4222,0.1974
02_97_DD_2X,1673.0472,-999.2500,-999.2500,70.1187,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,68.3059,135.3701,124.2352,226.6256,12.097,6.9065,2.4828,1.8268,2.4271,2.7917,2.803,2.7547,2.7474,2.3981,0.1728
02_97_DD_2X,1673.1996,-999.2500,-999.2500,71.0932,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,68.5952,135.0735,124.3541,226.608,12.4521,6.9154,2.4803,1.7342,2.1714,2.3432,2.3697,2.2849,2.2588,2.3698,0.1762
02_97_DD_2X,1673.352,-999.2500,-999.2500,72.8261,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,69.1025,135.487,124.35,226.5904,12.2154,6.9243,2.48,2.108,3.1703,3.6871,3.7712,3.6418,3.538,3.5616,0.1828
02_97_DD_2X,1673.5044,-999.2500,-999.2500,72.0546,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,69.9635,137.4252,125.1129,226.5728,12.2671,6.9333,2.4647,1.8509,2.6297,2.9095,2.9512,2.8505,2.849,4.4217,0.1959
02_97_DD_2X,1673.6568,-999.2500,-999.2500,73.7614,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,70.5606,136.9018,125.3263,226.5553,12.2819,6.9422,2.4526,1.4399,1.8065,1.9081,1.9376,1.8515,1.7966,2.0481,0.1985
02_97_DD_2X,1673.8092,-999.2500,-999.2500,71.3935,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,70.3484,136.3784,125.3002,226.5378,12.3078,6.9511,2.4662,1.6275,2.0638,2.1816,2.2368,2.1336,2.2591,1.9257,0.1909
02_97_DD_2X,1673.9616,-999.2500,-999.2500,73.8037,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,70.058,135.8011,124.4237,226.5204,12.3078,6.96,2.4689,2.0898,2.9403,3.2693,3.3375,3.2199,3.8574,1.9541,0.1854
02_97_DD_2X,1674.114,-999.2500,-999.2500,72.436,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,70.1239,131.9198,123.6866,226.503,12.2745,6.969,2.4508,1.6662,2.1858,2.4704,2.452,2.3627,2.827,1.447,0.1958
02_97_DD_2X,1674.2664,-999.2500,-999.2500,75.72,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,71.0928,138.3219,122.8662,226.4857,12.2524,6.9779,2.4024,1.5678,2.0475,2.251,2.2287,2.1184,2.6586,0.8203,0.2148
02_97_DD_2X,1674.4188,-999.2500,-999.2500,76.637,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,72.0163,137.9419,123.41,226.4684,12.1969,6.9868,2.3878,1.9268,2.776,2.9907,3.0059,2.8661,3.6089,0.7652,0.2273
02_97_DD_2X,1674.5712,-999.2500,-999.2500,74.2462,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,72.2706,135.5719,124.4008,226.4511,12.1636,6.9957,2.4125,2.3533,3.9616,4.6206,4.6595,4.5003,5.7263,1.1719,0.2006
02_97_DD_2X,1674.7236,-999.2500,-999.2500,72.3613,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,72.2291,134.1279,124.7479,226.4339,12.2302,7.0047,2.451,2.3578,4.0811,4.9447,4.9652,4.8046,5.9905,2.0515,0.1999
02_97_DD_2X,1674.876,-999.2500,-999.2500,70.0302,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,71.8761,131.8846,124.2723,226.4167,12.06,7.0136,2.4555,1.9203,2.9105,3.2856,3.2196,3.1085,3.7825,1.7975,0.1978
02_97_DD_2X,1675.0284,-999.2500,-999.2500,72.7173,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,71.3574,134.3552,122.0057,226.3996,12.1192,7.0225,2.4502,1.7724,2.4797,2.7265,2.7857,2.6812,3.3211,1.4085,0.2214
02_97_DD_2X,1675.1808,-999.2500,-999.2500,72.5192,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,70.816,124.0913,121.7706,226.3826,12.3855,7.0315,2.4442,2.1944,3.4659,4.0765,4.2329,4.1108,5.2581,1.6297,0.1909
02_97_DD_2X,1675.3332,-999.2500,-999.2500,71.3312,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,69.799,116.2521,121.5885,226.3655,12.1081,7.0404,2.4727,2.4233,3.8882,4.5522,4.7493,4.6453,5.2734,2.5277,0.166
02_97_DD_2X,1675.4856,-999.2500,-999.2500,70.1922,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,70.1406,108.4129,117.049,226.3485,12.1081,7.0493,2.4876,2.5934,3.8515,4.4038,4.5524,4.4588,4.217,4.7866,0.1471
02_97_DD_2X,1675.638,-999.2500,-999.2500,69.1964,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,71.9916,116.8114,116.1526,226.3316,12.4188,7.0583,2.5187,2.7593,3.9174,4.4321,4.6514,4.637,4.4722,4.452,0.1337
02_97_DD_2X,1675.7904,-999.2500,-999.2500,66.5527,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,73.4916,117.4972,116.9819,226.3147,12.2191,7.0672,2.5348,3.1146,5.0141,6.0462,6.4424,6.4666,6.8315,4.8188,0.1278
02_97_DD_2X,1675.9428,-999.2500,-999.2500,63.962,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,76.9716,-999.2500,119.625,226.2978,12.0896,7.0761,2.536,3.0058,4.7973,5.8936,6.3042,6.4207,6.103,5.0393,0.1347
02_97_DD_2X,1676.0952,-999.2500,-999.2500,65.6239,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,100.1435,-999.2500,133.142,226.281,12.2006,7.0851,2.4966,1.8313,2.3559,2.5737,2.6718,2.7134,2.5043,2.9456,0.1651
02_97_DD_2X,1676.2476,-999.2500,-999.2500,66.9391,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,91.412,-999.2500,133.8529,226.2642,12.2154,7.094,2.4461,1.3708,1.7751,1.9889,2.0439,2.0775,1.919,2.7826,0.1826
02_97_DD_2X,1676.4,-999.2500,-999.2500,72.6915,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,82.6804,-999.2500,140.4209,226.2475,12.208,7.1029,2.3902,0.9006,1.0786,1.1729,1.1998,1.2058,1.0703,1.4666,0.2064
02_97_DD_2X,1676.5524,-999.2500,-999.2500,77.365,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,86.4256,-999.2500,164.1412,226.2308,12.2302,7.1119,2.3243,0.6723,0.7892,0.8292,0.8414,0.8334,0.8568,0.7694,0.2358
02_97_DD_2X,1676.7048,-999.2500,-999.2500,81.7285,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,94.691,-999.2500,174.085,226.2141,12.2819,7.1208,2.287,0.5905,0.7314,0.7694,0.774,0.7481,0.9106,0.4486,0.2724
02_97_DD_2X,1676.8572,-999.2500,-999.2500,80.7482,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,96.5173,-999.2500,177.3881,226.1975,12.2524,7.1297,2.272,0.5621,0.7246,0.7842,0.7874,0.7698,0.9746,0.3701,0.305
02_97_DD_2X,1677.0096,-999.2500,-999.2500,83.769,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,96.5313,-999.2500,184.175,226.1809,12.1858,7.1387,2.2875,0.5441,0.7126,0.7902,0.7919,0.7725,0.9935,0.3771,0.3161
02_97_DD_2X,1677.162,-999.2500,-999.2500,77.1703,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,96.8497,-999.2500,188.7347,226.1644,12.2819,7.1476,2.2931,0.5234,0.698,0.7801,0.7841,0.7619,0.9876,0.4013,0.3119
02_97_DD_2X,1677.3144,-999.2500,-999.2500,80.0087,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,97.637,-999.2500,192.5003,226.1479,12.3337,7.1566,2.2973,0.5233,0.7009,0.795,0.8013,0.7734,1.0156,0.4284,0.2974
02_97_DD_2X,1677.4668,-999.2500,-999.2500,76.6815,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,97.7579,-999.2500,196.5238,226.1315,12.2967,7.1655,2.3005,0.5415,0.7054,0.8318,0.8595,0.8335,1.1177,0.4278,0.2903
02_97_DD_2X,1677.6192,-999.2500,-999.2500,78.8598,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,97.9461,-999.2500,196.894,226.1151,12.3633,7.1744,2.2894,0.5494,0.6886,0.8117,0.8665,0.8537,1.1355,0.424,0.2907
02_97_DD_2X,1677.7716,-999.2500,-999.2500,78.39,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,98.3897,-999.2500,196.2274,226.0987,12.4299,7.1834,2.2808,0.5555,0.6955,0.8128,0.8824,0.8784,1.1649,0.4259,0.3145
02_97_DD_2X,1677.924,-999.2500,-999.2500,78.5174,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,98.7024,-999.2500,198.516,226.0824,12.3263,7.1923,2.2709,0.5566,0.6914,0.8023,0.8775,0.8764,1.1573,0.4024,0.3418
02_97_DD_2X,1678.0764,-999.2500,-999.2500,83.2185,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,99.0771,-999.2500,199.6649,226.0661,12.3966,7.2013,2.2715,0.5583,0.6925,0.7979,0.8757,0.8786,1.152,0.3942,0.3502
02_97_DD_2X,1678.2288,-999.2500,-999.2500,85.4753,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,99.8732,-999.2500,200.0288,226.0499,12.4188,7.2102,2.2671,0.5448,0.658,0.7427,0.8115,0.828,1.0641,0.3901,0.3393
02_97_DD_2X,1678.3812,-999.2500,-999.2500,85.5824,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,99.8633,-999.2500,200.7275,226.0336,12.3707,7.2191,2.2498,0.5469,0.6636,0.7453,0.8094,0.8493,1.088,0.4086,0.3302
02_97_DD_2X,1678.5336,-999.2500,-999.2500,87.5215,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,99.9394,-999.2500,201.3772,226.0175,12.208,7.2281,2.2427,0.5376,0.65,0.7278,0.789,0.8358,1.0628,0.4255,0.3314
02_97_DD_2X,1678.686,-999.2500,-999.2500,87.8179,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,100.6132,-999.2500,202.3128,226.0014,12.1784,7.237,2.2428,0.5342,0.6444,0.7224,0.7803,0.8328,1.0596,0.4242,0.3323
02_97_DD_2X,1678.8384,-999.2500,-999.2500,89.0731,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,100.9011,-999.2500,203.017,225.9853,12.208,7.246,2.2587,0.5246,0.6453,0.7293,0.784,0.8458,1.0882,0.4472,0.321
02_97_DD_2X,1678.9908,-999.2500,-999.2500,88.5666,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,100.963,-999.2500,202.9548,225.9692,12.2006,7.2549,2.2506,0.5403,0.6673,0.7567,0.8086,0.8794,1.1326,0.5057,0.3178
02_97_DD_2X,1679.1432,-999.2500,-999.2500,86.8245,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,101.2677,-999.2500,203.029,225.9532,12.2228,7.2639,2.2356,0.549,0.6741,0.7659,0.8161,0.8873,1.0754,0.607,0.3122
02_97_DD_2X,1679.2956,-999.2500,-999.2500,81.4979,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,101.6012,-999.2500,204.7117,225.9373,12.3855,7.2728,2.2302,0.5657,0.693,0.7831,0.8321,0.9011,1.1202,0.5527,0.3021
02_97_DD_2X,1679.448,-999.2500,-999.2500,76.9947,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,101.6693,-999.2500,204.8258,225.9213,12.5408,7.2818,2.2388,0.5175,0.6362,0.7187,0.7606,0.8209,1.0289,0.4661,0.2821
02_97_DD_2X,1679.6004,-999.2500,-999.2500,75.5076,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,101.5627,-999.2500,204.6276,225.9054,12.563,7.2907,2.2445,0.4762,0.5747,0.6419,0.6742,0.7255,0.9019,0.3876,0.2955
02_97_DD_2X,1679.7528,-999.2500,-999.2500,80.4458,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,102.1504,-999.2500,205.2662,225.8896,12.7627,7.2997,2.237,0.4767,0.5718,0.6352,0.6662,0.717,0.882,0.3862,0.3072
02_97_DD_2X,1679.9052,-999.2500,-999.2500,82.221,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,102.3877,-999.2500,206.5896,225.8738,12.8404,7.3086,2.2316,0.4574,0.5524,0.6145,0.6427,0.6879,0.8497,0.3854,0.3181
02_97_DD_2X,1680.0576,-999.2500,-999.2500,80.3919,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,102.7878,-999.2500,207.6969,225.858,12.8515,7.3176,2.2364,0.4619,0.5641,0.6222,0.6507,0.6968,0.8606,0.3899,0.3168
02_97_DD_2X,1680.21,-999.2500,-999.2500,75.5645,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,102.7613,-999.2500,208.0216,225.8423,12.3855,7.3265,2.2434,0.4684,0.5766,0.6357,0.6631,0.7053,0.8737,0.4191,0.3127
02_97_DD_2X,1680.3624,-999.2500,-999.2500,72.6844,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,102.3938,-999.2500,208.3836,225.8266,12.4743,7.3355,2.2481,0.477,0.5857,0.6498,0.6773,0.7157,0.8819,0.454,0.3085
02_97_DD_2X,1680.5148,-999.2500,-999.2500,77.2508,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,101.3828,-999.2500,207.3345,225.8109,12.4743,7.3444,2.2371,0.4713,0.582,0.6532,0.681,0.7219,0.8871,0.4767,0.3083
02_97_DD_2X,1680.6672,-999.2500,-999.2500,81.8916,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,101.0821,-999.2500,205.5611,225.7953,12.3781,7.3534,2.2246,0.4766,0.5803,0.6551,0.6854,0.7254,0.8871,0.4833,0.3222
02_97_DD_2X,1680.8196,-999.2500,-999.2500,85.8128,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,100.8923,-999.2500,204.4265,225.7797,12.2671,7.3623,2.2193,0.4762,0.5742,0.6471,0.6784,0.7157,0.8882,0.4554,0.3157
02_97_DD_2X,1680.972,-999.2500,-999.2500,85.9688,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,100.3749,-999.2500,202.9747,225.7642,12.1932,7.3713,2.2244,0.4652,0.556,0.6211,0.653,0.6834,0.8214,0.4742,0.3155
02_97_DD_2X,1681.1244,-999.2500,-999.2500,86.4921,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,99.9719,-999.2500,201.5002,225.7487,12.1969,7.3802,2.2325,0.5401,0.6725,0.7583,0.8051,0.8468,1.0827,0.5011,0.3058
02_97_DD_2X,1681.2768,-999.2500,-999.2500,82.6014,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,100.1665,-999.2500,201.0554,225.7332,12.1303,7.3892,2.2249,0.5273,0.6489,0.7247,0.7673,0.8049,0.9893,0.5359,0.32
02_97_DD_2X,1681.4292,-999.2500,-999.2500,83.8893,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,99.991,-999.2500,200.2179,225.7177,12.1784,7.3981,2.2112,0.5069,0.6164,0.6853,0.7228,0.7545,0.917,0.5105,0.3151
02_97_DD_2X,1681.5816,-999.2500,-999.2500,83.9272,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,99.844,-999.2500,199.4228,225.7024,12.171,7.4071,2.1989,0.5039,0.6071,0.6765,0.7127,0.7506,0.9199,0.4688,0.3069
02_97_DD_2X,1681.734,-999.2500,-999.2500,85.3574,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,99.7199,-999.2500,199.3185,225.687,12.2228,7.416,2.1964,0.5209,0.6237,0.6969,0.7338,0.771,0.9515,0.4569,0.3103
02_97_DD_2X,1681.8864,-999.2500,-999.2500,82.569,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,99.6993,-999.2500,198.8399,225.6717,12.0526,7.425,2.1997,0.5221,0.6315,0.7037,0.7412,0.7786,0.972,0.4386,0.316
02_97_DD_2X,1682.0388,-999.2500,-999.2500,79.5746,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,99.9908,-999.2500,199.3268,225.6564,12.1932,7.4339,2.2086,0.5368,0.6705,0.7509,0.7888,0.8291,1.0546,0.4566,0.3225
02_97_DD_2X,1682.1912,-999.2500,-999.2500,82.2198,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,100.1728,-999.2500,200.159,225.6411,12.2228,7.4429,2.2174,0.5219,0.6473,0.7254,0.7586,0.7956,1.0002,0.479,0.305
02_97_DD_2X,1682.3436,-999.2500,-999.2500,82.6796,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,99.8364,-999.2500,201.0217,225.6259,12.0674,7.4519,2.2136,0.5112,0.6286,0.7037,0.733,0.768,0.9477,0.4809,0.2959
02_97_DD_2X,1682.496,-999.2500,-999.2500,86.6026,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,99.8624,-999.2500,201.647,225.6107,12.1044,7.4608,2.2017,0.5042,0.619,0.6923,0.7196,0.754,0.9323,0.4537,0.2962
02_97_DD_2X,1682.6484,-999.2500,-999.2500,87.7902,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,99.9295,-999.2500,201.7332,225.5956,12.2893,7.4698,2.1906,0.4738,0.5791,0.6454,0.6711,0.7012,0.8686,0.4104,0.3176
02_97_DD_2X,1682.8008,-999.2500,-999.2500,87.4239,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,100.0201,-999.2500,201.8519,225.5805,12.2524,7.4787,2.1849,0.4748,0.5812,0.6414,0.6673,0.6958,0.8624,0.3995,0.3404
02_97_DD_2X,1682.9532,-999.2500,-999.2500,82.5219,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,100.0587,-999.2500,201.9868,225.5654,12.1932,7.4877,2.1873,0.484,0.5932,0.6551,0.6818,0.7094,0.8832,0.4152,0.3313
02_97_DD_2X,1683.1056,-999.2500,-999.2500,79.4085,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,100.3526,-999.2500,202.3777,225.5504,12.2745,7.4967,2.1892,0.4797,0.5898,0.6541,0.6811,0.7078,0.8745,0.4459,0.324
02_97_DD_2X,1683.258,-999.2500,-999.2500,81.1181,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,101.1892,-999.2500,203.4861,225.5354,12.1488,7.5056,2.1976,0.473,0.5827,0.6489,0.6761,0.7031,0.87,0.4396,0.3083
02_97_DD_2X,1683.4104,-999.2500,-999.2500,80.8925,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,100.9682,-999.2500,203.7614,225.5204,12.1969,7.5146,2.2001,0.4774,0.5846,0.6522,0.6793,0.7045,0.8702,0.4407,0.3137
02_97_DD_2X,1683.5628,-999.2500,-999.2500,84.7349,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,100.805,-999.2500,203.7981,225.5055,12.2856,7.5235,2.2034,0.5264,0.6477,0.7331,0.7664,0.7949,1.0028,0.4624,0.3225
02_97_DD_2X,1683.7152,-999.2500,-999.2500,82.3332,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,100.7209,-999.2500,204.2814,225.4906,12.208,7.5325,2.2048,0.5216,0.6419,0.7232,0.7574,0.7859,0.9908,0.4616,0.3072
02_97_DD_2X,1683.8676,-999.2500,-999.2500,86.3444,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,-999.2500,100.5869,-999.2500,203.9934,225.4758,12.1858,7.5415,2.2013,0.4879,0.5863,0.6538,0.6851,0.711,0.8614,0.4644,0.3162
